"ISO","threshold","confirmation_lens","tp_cumu_lb","tp_cumu_median","tp_cumu_ub","efficiency_lb","efficiency_median","efficiency_ub","ac_lb","ac_median","ac_ub","admin_level"
"BDI",0.001,"global-estimate",0,0,237142.723755413,0.000308953161183846,0.133165053566917,2.03006433134902,-6.97618813042478e-06,4.23158778707548e-07,45.4533975680227,"admin2"
"BDI",0.001,"no-estimate",133455.009581593,149198.155735142,579699.458098049,0.208597771180948,0.640230965133465,1.04360395362944,58.8121089200068,115.240206073731,176.349874946363,"admin2"
"BEN",1e-04,"district-estimate",0,0,1458329.01385335,0.335722341817625,0.365785284142702,0.398045730033778,-7.18235953167667e-07,3.78489518826353e-06,531.771107124538,"admin1"
"BEN",1e-04,"global-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",1e-04,"no-estimate",0,2734388.53160911,5055290.08111225,0.0698175535264345,0.176184434545372,0.306312123007278,1.24573705386211e-06,383.610145576297,965.54141125977,"admin1"
"BEN",2e-04,"district-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",2e-04,"global-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",2e-04,"no-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",0.001,"district-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",0.001,"global-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",0.001,"no-estimate",0,0,0,NA,NA,NA,-7.18235953167667e-07,3.57627867542121e-06,2.87786121482114e-05,"admin1"
"BEN",1e-04,"district-estimate",239525.458403145,639793.997697845,2139590.32933045,0.436525935591058,0.780597962154509,1.74141983192969,95.2258248889759,575.71019721136,1461.26075457578,"admin2"
"BEN",1e-04,"global-estimate",250216.116854523,604859.025965529,1606529.22548023,0.226282517719709,0.724710988949681,1.46797962632076,108.43014194699,493.695374644653,1101.20624084374,"admin2"
"BEN",1e-04,"no-estimate",2601856.78743336,3345864.97552029,4484183.51017347,0.168444203926229,0.328032875222519,0.51340579263016,521.956805759203,1104.84054243198,1807.92295327803,"admin2"
"BEN",2e-04,"district-estimate",0,243749.917777754,514817.489230102,0.733102898628701,1.36278407261,2.94053292385207,-7.0431269142586e-07,336.74559662625,891.678179486925,"admin2"
"BEN",2e-04,"global-estimate",0,243749.917777754,730360.365210054,0.221067110099305,1.32579947517113,3.09175131625638,-7.20197533728031e-07,290.043425328971,797.797982559223,"admin2"
"BEN",2e-04,"no-estimate",504392.017977977,605976.81519281,1337179.04284987,0.225451147194187,0.713283283753716,1.52807037927838,132.665241613716,513.402988870977,1017.4712844467,"admin2"
"BEN",0.001,"district-estimate",0,0,0,NA,NA,NA,-2.00356586550178e-06,1.6032134515937e-06,1.7764366902923e-05,"admin2"
"BEN",0.001,"global-estimate",0,0,0,0.000343598405507411,0.00102269324867744,0.00170178809184747,-2.00356586550178e-06,1.6032134515937e-06,1.82029791220644e-05,"admin2"
"BEN",0.001,"no-estimate",0,0,279468.446930713,0.000185819254986829,1.661493641258,3.23581997298555,-1.18818713284251e-06,5.22070339204796e-06,461.348792662232,"admin2"
"BFA",1e-04,"district-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",1e-04,"global-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",1e-04,"no-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",2e-04,"district-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",2e-04,"global-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",2e-04,"no-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",0.001,"district-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",0.001,"global-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",0.001,"no-estimate",0,0,0,NA,NA,NA,-3.0221418153252e-08,2.98023219991173e-08,4.76837159979482e-07,"admin1"
"BFA",1e-04,"district-estimate",0,0,352811.422780178,0.335485602923032,0.364084908452594,0.512602873268556,-5.77885659295771e-08,8.94535296087386e-07,157.7351006148,"admin2"
"BFA",1e-04,"global-estimate",0,0,0,0.457537014630521,0.482400241025896,0.507263467421272,-5.77885659295771e-08,8.46222962828849e-07,6.56755882074652e-06,"admin2"
"BFA",1e-04,"no-estimate",0,0,695253.168416389,0.00740820028421665,0.213503029705538,0.49082381855758,-5.63450162239382e-09,2.61608510209593e-06,190.557812296273,"admin2"
"BFA",2e-04,"district-estimate",0,0,0,NA,NA,NA,-5.77885659295771e-08,7.66944131313195e-07,5.7991711456102e-06,"admin2"
"BFA",2e-04,"global-estimate",0,0,0,NA,NA,NA,-5.77885659295771e-08,7.66944131313195e-07,5.7991711456102e-06,"admin2"
"BFA",2e-04,"no-estimate",0,0,0,0.00468912222882189,0.00468912222882189,0.00468912222882189,-5.77885659295771e-08,8.15372902958876e-07,6.20125792810415e-06,"admin2"
"BFA",0.001,"district-estimate",0,0,0,NA,NA,NA,-5.77885659295771e-08,7.66944131313195e-07,5.7991711456102e-06,"admin2"
"BFA",0.001,"global-estimate",0,0,0,NA,NA,NA,-5.77885659295771e-08,7.66944131313195e-07,5.7991711456102e-06,"admin2"
"BFA",0.001,"no-estimate",0,0,0,NA,NA,NA,-5.77885659295771e-08,7.66944131313195e-07,5.7991711456102e-06,"admin2"
"CAF",1e-04,"district-estimate",0,0,686350.411788856,0.353122958837792,0.491256618444423,1.19036422537959,0,2.13831661893121e-06,639.667361909104,"admin1"
"CAF",1e-04,"global-estimate",0,0,670831.564845608,0.271141518054018,0.529588660042438,1.19969839908142,0,1.95298344058195e-06,639.667361909104,"admin1"
"CAF",1e-04,"no-estimate",0,0,686350.411788856,0.0586208446526316,0.416723661917767,1.12757108026085,0,3.93763186590235e-06,639.667361909104,"admin1"
"CAF",2e-04,"district-estimate",0,0,462667.044227941,0.585308036009585,0.819789233738413,1.23101385278203,0,1.41561032437898e-06,410.918844102603,"admin1"
"CAF",2e-04,"global-estimate",0,0,671191.708773346,0.511520908297894,0.79715287726005,1.23043769059158,0,1.46776436733831e-06,530.563806589169,"admin1"
"CAF",2e-04,"no-estimate",0,0,671219.536019189,0.252968185292722,0.647977561093768,1.22583408544653,0,1.80490315607185e-06,639.495350289623,"admin1"
"CAF",0.001,"district-estimate",0,0,0,NA,NA,NA,-2.39163638039719e-07,1.24331564211808e-06,5.013402591862e-06,"admin1"
"CAF",0.001,"global-estimate",0,0,0,NA,NA,NA,-2.39163638039719e-07,1.24331564211808e-06,5.013402591862e-06,"admin1"
"CAF",0.001,"no-estimate",0,0,0,0.521219442751866,0.667698356668038,0.81417727058421,-2.39163638039719e-07,1.25542282485708e-06,7.58270028248648e-06,"admin1"
"CAF",1e-04,"district-estimate",0,65314.4751977603,443978.040942699,0.356637842200022,1.19974233790433,4.89959539210354,1.49294865522145e-06,88.4145457199794,639.624977197763,"admin2"
"CAF",1e-04,"global-estimate",0,65314.4751977603,443978.040942699,0.12316837265044,1.0590896456466,4.70654770117858,3.94949384343536e-06,88.4145457199794,639.624977197763,"admin2"
"CAF",1e-04,"no-estimate",65314.4751977603,65314.4751977603,1093218.92253015,0.05134281235555,0.924572607784452,4.66841073203303,10.5722200351715,96.1081630856352,639.624977197763,"admin2"
"CAF",2e-04,"district-estimate",0,65314.4751977603,443978.040942699,0.658955523069514,1.44775589674465,4.93189105301424,9.49081370935377e-07,87.8509576399883,639.624977197763,"admin2"
"CAF",2e-04,"global-estimate",0,65314.4751977603,452737.959244452,0.135433798880137,1.2903894735815,4.83329656016112,1.43318247429876e-06,78.5420768411532,634.413650209209,"admin2"
"CAF",2e-04,"no-estimate",65314.4751977603,65314.4751977603,443978.040942699,0.112556190108449,1.03328125276883,4.69958296662355,8.16598180666341,92.6491860467395,639.624977197763,"admin2"
"CAF",0.001,"district-estimate",0,0,65314.4751977603,3.5182955921625,4.21135828951407,7.04150123374405,3.02182344323932e-07,3.3435717511461e-06,324.368581143293,"admin2"
"CAF",0.001,"global-estimate",0,0,43600.1672159161,0.639030191328989,4.31551344172679,6.80019646159514,2.89380841402378e-07,2.74201744682562e-06,195.186099381366,"admin2"
"CAF",0.001,"no-estimate",0,0,66825.4465691344,0.0803017750997715,2.9295277575443,6.06822434499647,4.51441702577374e-07,5.66546801875545e-06,325.80645881566,"admin2"
"CIV",1e-04,"district-estimate",0,608610.913927977,936023.085820798,0.343816076047686,0.586629035346077,1.14487228196179,-1.49011609995586e-08,258.245777651668,990.936097643896,"admin1"
"CIV",1e-04,"global-estimate",0,912321.053424687,936023.085820798,0.0952844968375216,0.51928294085777,1.13588007106985,0,336.105464696884,990.936097643896,"admin1"
"CIV",1e-04,"no-estimate",912321.053424687,2011117.70974249,3310335.59579719,0.112841606177343,0.340936665886281,1.08617037162971,156.72417512415,589.53032515198,1383.94551410377,"admin1"
"CIV",2e-04,"district-estimate",0,0,912913.60423459,0.704344224058216,0.78798103314648,1.20598819603363,-5.96046449974352e-08,4.61935993595342e-07,982.716607437281,"admin1"
"CIV",2e-04,"global-estimate",0,0,608610.913927977,0.442091416733893,0.759823533826846,1.17058487858091,-5.96046449974352e-08,2.23517419989383e-07,559.988357242942,"admin1"
"CIV",2e-04,"no-estimate",0,912321.053424687,936023.085820798,0.0952548409802543,0.508267898017307,1.13242278384245,3.63215804100037e-09,356.030519071966,982.931183883546,"admin1"
"CIV",0.001,"district-estimate",0,0,0,NA,NA,NA,-5.96046449974352e-08,3.35276124988071e-08,7.33360645450293e-06,"admin1"
"CIV",0.001,"global-estimate",0,0,0,NA,NA,NA,-5.96046449974352e-08,3.35276124988071e-08,7.33360645450293e-06,"admin1"
"CIV",0.001,"no-estimate",0,0,0,NA,NA,NA,-5.96046449974352e-08,3.35276124988071e-08,7.33360645450293e-06,"admin1"
"CIV",1e-04,"district-estimate",0,936023.085820798,2203729.43652431,0.333890518763769,0.562474830032004,0.938433666817249,-1.50175763220358e-09,626.149186773691,1663.71252018911,"admin2"
"CIV",1e-04,"global-estimate",0,936023.085820798,2184237.1419466,0.0955714589721769,0.526932822862997,0.896307679865233,-9.05245439962454e-08,563.881599258631,1663.85784456384,"admin2"
"CIV",1e-04,"no-estimate",2152029.64315886,2875905.01005978,3727200.23964461,0.123994548126535,0.361480107326264,0.737971897281543,346.56429437988,1011.42991082766,1695.97950117476,"admin2"
"CIV",2e-04,"district-estimate",0,0,936023.085820798,0.693530168089995,0.783947541484113,1.18533461175191,-1.90346023208304e-06,1.9017606187788e-06,1064.7758658965,"admin2"
"CIV",2e-04,"global-estimate",0,0,608610.913927977,0.442091416768797,0.759932496939125,1.17058487903121,-2.11279254125584e-06,1.22003254190289e-07,559.98836628818,"admin2"
"CIV",2e-04,"no-estimate",0,936023.085820798,1763034.77702341,0.0963415325042813,0.502679070282172,0.90103836578832,-9.05245439962454e-08,617.103014593013,1411.79553475735,"admin2"
"CIV",0.001,"district-estimate",0,0,0,NA,NA,NA,-2.11279254125584e-06,5.72763380630309e-08,1.17742224724626e-05,"admin2"
"CIV",0.001,"global-estimate",0,0,0,NA,NA,NA,-2.11279254125584e-06,5.72763380630309e-08,1.17742224724626e-05,"admin2"
"CIV",0.001,"no-estimate",0,0,0,NA,NA,NA,-2.11279254125584e-06,5.72763380630309e-08,1.17742224724626e-05,"admin2"
"CMR",1e-04,"district-estimate",23610549.9142872,36341925.9901323,46019222.8205172,0.810621694144325,1.28111038632739,1.99868115642855,27957.920071733,45528.6344383955,71176.424039805,"admin1"
"CMR",1e-04,"global-estimate",23688417.7356443,37809803.2699606,49630133.6660347,0.856547527478161,1.21603762600471,1.70536602348985,25482.049275434,45973.9197233915,74136.6910073578,"admin1"
"CMR",1e-04,"no-estimate",41174045.5772297,49622399.2130039,50983141.0605973,0.696869465267503,1.0330149363822,1.5846825132122,32059.6291869044,49136.6553596854,74157.13827371,"admin1"
"CMR",2e-04,"district-estimate",11019203.9215581,22037946.8545483,30174990.1043513,1.04356749610881,1.73370938750114,2.72790545670594,16599.3041371584,38515.9750568867,62593.7656707287,"admin1"
"CMR",2e-04,"global-estimate",17125386.9331116,22585620.7623023,32858079.1660899,0.995808353521694,1.63098871494695,2.48261465877348,18810.7024790168,39242.000987351,66902.1052468419,"admin1"
"CMR",2e-04,"no-estimate",30198464.5304395,39551532.5497701,48388949.7795662,0.757131725781589,1.17540198760811,1.90328174442089,29475.4630645246,46036.2939749956,70785.9571358979,"admin1"
"CMR",0.001,"district-estimate",0,0,6801849.26634905,3.34656168563918,4.22904705245092,6.4270487301036,-2.38418579989741e-07,0,34514.8547084808,"admin1"
"CMR",0.001,"global-estimate",0,0,4425065.8769915,2.29448823042985,4.53306933852497,6.32586126748775,-4.23192990495199e-07,0,21891.7360816717,"admin1"
"CMR",0.001,"no-estimate",1286096.57102346,6801849.26634905,9576360.94166269,0.706318534792272,2.29111536153941,5.11283107637696,2362.06562013625,15151.0909538269,40093.7048369884,"admin1"
"CMR",1e-04,"district-estimate",17548422.5470376,26907862.5558991,35039537.5674149,1.13487455752551,1.69832620118206,2.78860472015695,28268.3668279023,45559.8533967361,72594.4651121637,"admin2"
"CMR",1e-04,"global-estimate",18404479.2142564,27637846.904796,36249899.5398348,1.12701339565483,1.57573995746181,2.08806768825659,25428.5956941132,45042.9130282602,71145.5698037505,"admin2"
"CMR",1e-04,"no-estimate",38567561.4773683,40424800.6102334,42022686.9968276,0.796778081696379,1.21071176521447,1.83470458994456,32445.5328074737,48912.3919319343,73743.8763603855,"admin2"
"CMR",2e-04,"district-estimate",11041676.5949749,15225554.6480951,20430510.2686635,1.54670434666438,2.54302446814156,4.47705338422351,22774.6466023597,38838.220090488,63613.6355521993,"admin2"
"CMR",2e-04,"global-estimate",11698835.1222418,16953865.909242,20892003.2633589,1.40877326057361,2.29211516007407,3.36978986719391,19197.8983088495,38620.4552691579,63440.0903077616,"admin2"
"CMR",2e-04,"no-estimate",25412474.9306824,29401583.9511549,33237854.8331346,0.963538959428138,1.54828856545582,2.42386863009019,28572.9756577372,44862.3383852821,68271.478593972,"admin2"
"CMR",0.001,"district-estimate",0,3422310.70357246,6572335.98243299,3.61150108276559,5.3807624296617,9.41410921793487,5.19677989384987e-07,19427.8538135365,47329.193385138,"admin2"
"CMR",0.001,"global-estimate",0,3324274.36442607,6650477.73823452,0.846125508962338,4.55472860730642,7.96813218784566,9.29831881135712e-07,14159.7756932126,48271.1283195611,"admin2"
"CMR",0.001,"no-estimate",6571253.2577518,7499851.12445081,10035333.2462778,1.60987555090731,3.75539783060694,6.73835902951259,11818.7307825046,28688.4859050754,50535.6107830697,"admin2"
"COD",1e-04,"district-estimate",77332587.0225468,97550628.080518,106637097.239698,0.857214119113899,1.20074318919624,1.66245266563595,78173.9805142425,116571.747429518,158673.608704624,"admin1"
"COD",1e-04,"global-estimate",86578632.2702268,101176462.747351,106041883.819398,0.827528514858822,1.20258958718163,1.56944462297643,75625.0422868358,117622.455921371,158719.180770817,"admin1"
"COD",1e-04,"no-estimate",102448022.865937,109008855.973522,116114938.55788,0.759113959607284,1.11354000023265,1.54874278260642,83954.0760156704,120880.253649395,159975.163598459,"admin1"
"COD",2e-04,"district-estimate",40378034.7924509,64302062.2214917,84659440.8865879,1.02906140359221,1.47774453355385,2.18260926298994,52618.50714584,97646.7923216746,138082.679079255,"admin1"
"COD",2e-04,"global-estimate",41214519.3324705,66937039.7157215,91349729.3707276,0.951381716872715,1.39379595492017,1.92814263130156,39616.0049197979,95485.7951347567,147337.534661227,"admin1"
"COD",2e-04,"no-estimate",91476027.0556454,102448022.865937,104085684.653464,0.813316965389325,1.19745222181613,1.58960116245673,81548.6746317366,117658.196264792,157263.468864796,"admin1"
"COD",0.001,"district-estimate",0,0,10292167.0854013,2.4342454760128,3.67510000302795,5.20659230128756,-3.58276066255033e-05,2.98023219991173e-08,50404.968376337,"admin1"
"COD",0.001,"global-estimate",0,0,9981341.20568743,1.3856514219821,3.1812307009075,5.33116678966074,-0.000244140619997779,7.45058079815175e-09,31412.7674760044,"admin1"
"COD",0.001,"no-estimate",8356878.475367,15169776.7994511,22747641.1385444,0.624975793688459,2.03914887146417,3.88611744986293,5862.79228743053,28788.6443172172,68397.501860229,"admin1"
"COD",1e-04,"district-estimate",41779429.364586,49927574.3923454,57997214.2367788,1.56206669451163,2.26385287094745,3.27123711117315,77853.8250868355,116417.833869694,154625.351297989,"admin2"
"COD",1e-04,"global-estimate",45055557.6111482,52149106.1503415,63363624.4220222,1.65677627481786,2.126616757051,2.86696878643085,74046.9641413294,115338.778472239,157264.117884923,"admin2"
"COD",1e-04,"no-estimate",61972675.3410152,68204176.5568739,73219381.8443444,1.21003732919792,1.77092466073878,2.47926605515056,83437.5092030396,120202.977342789,159329.273150694,"admin2"
"COD",2e-04,"district-estimate",24225589.7739982,32321288.2905297,40143332.0835788,2.19750602537899,3.1891761162709,4.62295015400985,66182.9618265074,105721.278608836,147817.4333465,"admin2"
"COD",2e-04,"global-estimate",25612813.4189346,35728422.9301629,43534043.1148345,2.23762388969652,2.92857882668534,3.51232969507432,60745.9604001455,102997.021543828,150453.177875626,"admin2"
"COD",2e-04,"no-estimate",48921316.1751368,54191413.7287546,59844846.0228082,1.41517430316277,2.13582526485479,3.05545620090796,79306.2992386102,115211.018327976,154155.427190821,"admin2"
"COD",0.001,"district-estimate",2944246.6429121,7016812.91692853,10947367.4076881,5.37319378875383,8.70615497455363,17.3027845331062,21437.0345960708,63998.0519257028,107797.747710341,"admin2"
"COD",0.001,"global-estimate",4807064.25187716,8067515.20368088,11110905.1867522,3.49614297347693,7.35994537200105,10.7582788191029,16384.3975886338,60398.5844005959,110015.024144257,"admin2"
"COD",0.001,"no-estimate",12743024.5233092,14631880.7180352,19921974.0490642,2.90143299718091,5.33793365144783,8.47439427064734,45536.7504286637,79471.247224643,118767.825982389,"admin2"
"COG",1e-04,"district-estimate",2513857.79523981,4784436.38082217,4871834.14472774,0.563213820085352,1.29643758244981,3.19880251384487,2009.79684330877,5711.65078167431,14856.6931274416,"admin1"
"COG",1e-04,"global-estimate",3533948.26364437,4784436.38082217,4814666.00693138,0.51570100622252,1.22751664768072,3.11306448442785,1866.78112888411,5818.94047793001,14894.258975142,"admin1"
"COG",1e-04,"no-estimate",4784436.38082217,4784436.38082217,4784436.38082217,0.541900705963134,1.21622277208127,3.11306448442785,2592.68945240324,5818.94047793001,14894.258975142,"admin1"
"COG",2e-04,"district-estimate",827014.128697968,3600882.00875171,4816208.47299305,0.728361064214498,1.40249905243809,3.71782742886177,698.414907631185,5432.98759793118,14447.1702875056,"admin1"
"COG",2e-04,"global-estimate",54095.9685835335,4329412.93877278,4814628.34945433,0.556196649402353,1.32810060171202,3.28391304650256,32.8981602840131,5635.33917090669,14844.8452672634,"admin1"
"COG",2e-04,"no-estimate",4784436.38082217,4784436.38082217,4871834.14472774,0.541900705963134,1.21622277208127,3.11306448442785,2592.68945240324,5818.94047793001,14894.258975142,"admin1"
"COG",0.001,"district-estimate",0,0,2285801.08902958,3.2393580654541,3.68561962638331,4.49818127268662,0,1.32843851775415e-05,9105.28399811999,"admin1"
"COG",0.001,"global-estimate",0,0,2341492.49466897,1.18514791575186,3.64532539085208,4.48280525306229,0,1.4033168509394e-05,9049.32788741701,"admin1"
"COG",0.001,"no-estimate",0,0,3513471.78788209,0.828559339881636,2.668797924964,4.32469148540868,0,2.26683915123399e-05,14162.877114228,"admin1"
"COG",1e-04,"district-estimate",1529289.96573869,2880117.46966175,4518700.59346405,0.979607018030219,2.11171655270806,3.9802526570795,2280.6758812261,5762.74888135161,14847.3308730317,"admin2"
"COG",1e-04,"global-estimate",2139230.91846161,2880117.46966175,4518700.59346405,0.942277312368914,1.87594711949564,3.32461505619369,2112.94645884932,5831.25455457185,14894.1175456269,"admin2"
"COG",1e-04,"no-estimate",2880117.46966175,2992212.60199367,4518700.59346405,0.867200504104889,1.87377142449799,3.32461505619369,2594.84827683792,5845.94376725252,14894.1175456269,"admin2"
"COG",2e-04,"district-estimate",614989.384625602,2265360.81532818,4518700.59346405,1.1846162059658,2.53914077858779,5.21025524066737,1915.65661321669,5267.66633567617,14491.1077569474,"admin2"
"COG",2e-04,"global-estimate",552494.31061739,2471266.75074249,4542113.77745106,1.26973324412389,2.16312846107284,3.35780926305754,800.19732377217,5416.33712653688,14894.1175456269,"admin2"
"COG",2e-04,"no-estimate",2880117.46966175,2880117.46966175,4518700.59346405,0.888612485034701,1.89403952828357,3.32461505619369,2559.30834190798,5805.45122983542,14894.1175456269,"admin2"
