"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu","fvp_cumu"
2027,119,1e-04,"district-estimate","admin2",185902068.094617,344114.491262005,185902068.094617
2027,119,1e-04,"global-estimate","admin1",272539988.296212,315269.214489272,272539988.296212
2027,119,1e-04,"global-estimate","admin2",204280404.093727,342657.194212881,204280404.093727
2027,119,1e-04,"no-estimate","admin1",414855152.800726,351085.443530221,414855152.800726
2027,119,1e-04,"no-estimate","admin2",292601820.824157,366655.74981615,292601820.824157
2027,119,2e-04,"district-estimate","admin1",132687864.856268,252394.147157249,132687864.856268
2027,119,2e-04,"district-estimate","admin2",115769260.542734,310356.24410178,115769260.542734
2027,119,2e-04,"global-estimate","admin1",141310955.838964,254871.038885222,141310955.838964
2027,119,2e-04,"global-estimate","admin2",126333601.497353,302714.832605339,126333601.497353
2027,119,2e-04,"no-estimate","admin1",277890998.93324,317467.902421258,277890998.93324
2027,119,2e-04,"no-estimate","admin2",216410334.016577,346336.949513748,216410334.016577
2027,119,0.001,"district-estimate","admin1",11112729.4755868,70859.6745168432,11112729.4755868
2027,119,0.001,"district-estimate","admin2",22532075.5185687,177760.425248968,22532075.5185687
2027,119,0.001,"global-estimate","admin1",12869713.556864,75510.530672343,12869713.556864
2027,119,0.001,"global-estimate","admin2",21388321.058844,159108.308722987,21388321.058844
2027,119,0.001,"no-estimate","admin1",47323427.7624144,145772.26695306,47323427.7624144
2027,119,0.001,"no-estimate","admin2",49149514.8041034,220084.165868231,49149514.8041034
2027,120,1e-04,"district-estimate","admin1",277209041.923636,324231.807273603,277209041.923636
2027,120,1e-04,"district-estimate","admin2",199373215.536824,357961.978418655,199373215.536824
2027,120,1e-04,"global-estimate","admin1",275970646.005734,323276.209000527,275970646.005734
2027,120,1e-04,"global-estimate","admin2",206785648.876592,352963.507765629,206785648.876592
2027,120,1e-04,"no-estimate","admin1",421212056.841168,359149.478242727,421212056.841168
2027,120,1e-04,"no-estimate","admin2",293817235.750393,376752.595801454,293817235.750393
2027,120,2e-04,"district-estimate","admin1",146571651.500651,260900.550110033,146571651.500651
2027,120,2e-04,"district-estimate","admin2",126616829.085499,319582.040862149,126616829.085499
2027,120,2e-04,"global-estimate","admin1",163337391.859785,266548.16936156,163337391.859785
2027,120,2e-04,"global-estimate","admin2",125872183.732215,308282.262284851,125872183.732215
2027,120,2e-04,"no-estimate","admin1",280611272.624813,323981.345127744,280611272.624813
2027,120,2e-04,"no-estimate","admin2",206018623.681661,352745.224081979,206018623.681661
2027,120,0.001,"district-estimate","admin1",18771780.4238932,89124.0929142325,18771780.4238932
2027,120,0.001,"district-estimate","admin2",22286793.3070062,178119.673815627,22286793.3070062
2027,120,0.001,"global-estimate","admin1",13323421.2558415,67292.3939568799,13323421.2558415
2027,120,0.001,"global-estimate","admin2",22055763.5855488,163205.113539923,22055763.5855488
2027,120,0.001,"no-estimate","admin1",51278589.55429,148737.629848728,51278589.55429
2027,120,0.001,"no-estimate","admin2",50520059.4777695,227103.31644919,50520059.4777695
2027,121,1e-04,"district-estimate","admin1",252047260.654091,332930.984013673,252047260.654091
2027,121,1e-04,"district-estimate","admin2",186907791.165298,370146.819090992,186907791.165298
2027,121,1e-04,"global-estimate","admin1",260815705.008589,331644.477238836,260815705.008589
2027,121,1e-04,"global-estimate","admin2",203370019.832018,367565.698446059,203370019.832018
2027,121,1e-04,"no-estimate","admin1",428840268.904078,370218.698357347,428840268.904078
2027,121,1e-04,"no-estimate","admin2",277643814.422988,387164.748310321,277643814.422988
2027,121,2e-04,"district-estimate","admin1",145574407.576747,276471.304077177,145574407.576747
2027,121,2e-04,"district-estimate","admin2",119931970.893911,335725.803614951,119931970.893911
2027,121,2e-04,"global-estimate","admin1",175894720.623043,286874.196467948,175894720.623043
2027,121,2e-04,"global-estimate","admin2",124189284.814026,327488.394344178,124189284.814026
2027,121,2e-04,"no-estimate","admin1",270059142.426173,335638.485210035,270059142.426173
2027,121,2e-04,"no-estimate","admin2",206248730.809109,368214.378812758,206248730.809109
2027,121,0.001,"district-estimate","admin1",22601423.6734216,115942.267857841,22601423.6734216
2027,121,0.001,"district-estimate","admin2",21641299.8065657,194677.389843888,21641299.8065657
2027,121,0.001,"global-estimate","admin1",12300746.1127002,85631.2761122323,12300746.1127002
2027,121,0.001,"global-estimate","admin2",21884173.7201504,185355.44758249,21884173.7201504
2027,121,0.001,"no-estimate","admin1",44246215.8816044,160434.391289819,44246215.8816044
2027,121,0.001,"no-estimate","admin2",49946512.6617663,241466.597075648,49946512.6617663
2027,122,1e-04,"district-estimate","admin1",270558107.37232,281637.671650802,270558107.37232
2027,122,1e-04,"district-estimate","admin2",181715945.812847,314189.356194394,181715945.812847
2027,122,1e-04,"global-estimate","admin1",291581034.426251,282218.580571578,291581034.426251
2027,122,1e-04,"global-estimate","admin2",202148673.80964,310632.787210795,202148673.80964
2027,122,1e-04,"no-estimate","admin1",447321009.662531,322065.938029045,447321009.662531
2027,122,1e-04,"no-estimate","admin2",285906012.912275,336255.103043,285906012.912275
2027,122,2e-04,"district-estimate","admin1",125799941.027791,216626.661130002,125799941.027791
2027,122,2e-04,"district-estimate","admin2",104241088.470641,276782.763806774,104241088.470641
2027,122,2e-04,"global-estimate","admin1",139159042.77919,221077.72641557,139159042.77919
2027,122,2e-04,"global-estimate","admin2",115694427.257915,270022.426626617,115694427.257915
2027,122,2e-04,"no-estimate","admin1",282527056.07901,281669.690261273,282527056.07901
2027,122,2e-04,"no-estimate","admin2",212246414.336369,315252.697299992,212246414.336369
2027,122,0.001,"district-estimate","admin1",7532425.4568025,52545.0532351651,7532425.4568025
2027,122,0.001,"district-estimate","admin2",20376122.6491102,155638.267664433,20376122.6491102
2027,122,0.001,"global-estimate","admin1",6244938.39497184,47176.3403278508,6244938.39497184
2027,122,0.001,"global-estimate","admin2",21564919.2982604,146473.464604349,21564919.2982604
2027,122,0.001,"no-estimate","admin1",48971283.7170393,117818.348012089,48971283.7170393
2027,122,0.001,"no-estimate","admin2",48899446.9397771,203711.797991278,48899446.9397771
2027,123,1e-04,"district-estimate","admin1",253042982.400004,320113.921989127,253042982.400004
2027,123,1e-04,"district-estimate","admin2",189009017.526105,356369.301233613,189009017.526105
2027,123,1e-04,"global-estimate","admin1",276514340.280667,322131.860731166,276514340.280667
2027,123,1e-04,"global-estimate","admin2",199555805.542243,349937.583810514,199555805.542243
2027,123,1e-04,"no-estimate","admin1",442634793.311088,358676.027768463,442634793.311088
2027,123,1e-04,"no-estimate","admin2",297272857.172116,377368.48165662,297272857.172116
2027,123,2e-04,"district-estimate","admin1",159511951.971949,274352.611836875,159511951.971949
2027,123,2e-04,"district-estimate","admin2",121298441.975462,322268.438847233,121298441.975462
2027,123,2e-04,"global-estimate","admin1",160738439.71393,264146.280482534,160738439.71393
2027,123,2e-04,"global-estimate","admin2",124340975.87833,307364.598734251,124340975.87833
2027,123,2e-04,"no-estimate","admin1",278270690.734803,324593.643171298,278270690.734803
2027,123,2e-04,"no-estimate","admin2",213028147.742563,355493.848725907,213028147.742563
2027,123,0.001,"district-estimate","admin1",12607061.6747553,89126.6384830205,12607061.6747553
2027,123,0.001,"district-estimate","admin2",24499511.5797836,184010.933283847,24499511.5797836
2027,123,0.001,"global-estimate","admin1",14061509.2152988,90127.8961587041,14061509.2152988
2027,123,0.001,"global-estimate","admin2",24556250.8077657,166029.280234865,24556250.8077657
2027,123,0.001,"no-estimate","admin1",48505722.4005851,148133.177984114,48505722.4005851
2027,123,0.001,"no-estimate","admin2",53025839.4840946,231261.015667775,53025839.4840946
2027,124,1e-04,"district-estimate","admin1",238758588.067116,302675.031872009,238758588.067116
2027,124,1e-04,"district-estimate","admin2",195288787.329485,349457.75915574,195288787.329485
2027,124,1e-04,"global-estimate","admin1",281377253.385065,305385.85043036,281377253.385065
2027,124,1e-04,"global-estimate","admin2",189832654.430895,339888.680814739,189832654.430895
2027,124,1e-04,"no-estimate","admin1",416373598.625497,344410.229270197,416373598.625497
2027,124,1e-04,"no-estimate","admin2",279666323.878431,366607.368043431,279666323.878431
2027,124,2e-04,"district-estimate","admin1",134795454.815708,252337.880502506,134795454.815708
2027,124,2e-04,"district-estimate","admin2",117879125.788941,310294.310320074,117879125.788941
2027,124,2e-04,"global-estimate","admin1",130783195.333957,233525.589245093,130783195.333957
2027,124,2e-04,"global-estimate","admin2",116048995.621748,293940.387703991,116048995.621748
2027,124,2e-04,"no-estimate","admin1",274322377.913087,308052.020277619,274322377.913087
2027,124,2e-04,"no-estimate","admin2",204940015.304923,344452.024518631,204940015.304923
2027,124,0.001,"district-estimate","admin1",13422577.7103765,93523.0095381857,13422577.7103765
2027,124,0.001,"district-estimate","admin2",19355500.3840007,166441.280417342,19355500.3840007
2027,124,0.001,"global-estimate","admin1",13806832.9264105,89137.9211906772,13806832.9264105
2027,124,0.001,"global-estimate","admin2",19498877.4270004,148439.877553763,19498877.4270004
2027,124,0.001,"no-estimate","admin1",52647055.7514364,144715.810053346,52647055.7514364
2027,124,0.001,"no-estimate","admin2",47692795.3024351,216693.915259057,47692795.3024351
2027,125,1e-04,"district-estimate","admin1",277358457.613102,305560.495438304,277358457.613102
2027,125,1e-04,"district-estimate","admin2",192419724.456781,331272.298318411,192419724.456781
2027,125,1e-04,"global-estimate","admin1",273121649.604459,301348.911783785,273121649.604459
2027,125,1e-04,"global-estimate","admin2",213936843.765691,328964.602830355,213936843.765691
2027,125,1e-04,"no-estimate","admin1",430107136.468095,338985.695760962,430107136.468095
2027,125,1e-04,"no-estimate","admin2",298459345.190228,353268.314927224,298459345.190228
2027,125,2e-04,"district-estimate","admin1",149519963.028566,243394.961480363,149519963.028566
2027,125,2e-04,"district-estimate","admin2",118199638.031507,295170.089295982,118199638.031507
2027,125,2e-04,"global-estimate","admin1",145120712.526201,236348.007835362,145120712.526201
2027,125,2e-04,"global-estimate","admin2",124279062.598979,284240.820897652,124279062.598979
2027,125,2e-04,"no-estimate","admin1",283444319.253561,304097.775025278,283444319.253561
2027,125,2e-04,"no-estimate","admin2",217558991.025572,330726.566415306,217558991.025572
2027,125,0.001,"district-estimate","admin1",9038648.40636673,51612.7677556384,9038648.40636673
2027,125,0.001,"district-estimate","admin2",16395250.1089366,144690.406658377,16395250.1089366
2027,125,0.001,"global-estimate","admin1",10103331.5135978,54606.6352497447,10103331.5135978
2027,125,0.001,"global-estimate","admin2",20564829.159323,144855.048292871,20564829.159323
2027,125,0.001,"no-estimate","admin1",55176717.7363105,132133.98702028,55176717.7363105
2027,125,0.001,"no-estimate","admin2",50501630.9692571,207772.330427768,50501630.9692571
2027,126,1e-04,"district-estimate","admin1",277580839.929415,301671.165861139,277580839.929415
2027,126,1e-04,"district-estimate","admin2",195757918.93385,331149.468905028,195757918.93385
2027,126,1e-04,"global-estimate","admin1",249986131.476327,292495.183232496,249986131.476327
2027,126,1e-04,"global-estimate","admin2",201268732.700893,326397.258281141,201268732.700893
2027,126,1e-04,"no-estimate","admin1",445081242.211025,340028.968718711,445081242.211025
2027,126,1e-04,"no-estimate","admin2",297389470.486019,353829.886137355,297389470.486019
2027,126,2e-04,"district-estimate","admin1",159556435.566232,241989.230985755,159556435.566232
2027,126,2e-04,"district-estimate","admin2",117906194.921426,294786.18869019,117906194.921426
2027,126,2e-04,"global-estimate","admin1",161462330.001806,241666.753724376,161462330.001806
2027,126,2e-04,"global-estimate","admin2",122701190.137852,285530.030619398,122701190.137852
2027,126,2e-04,"no-estimate","admin1",272161148.150347,297178.725849389,272161148.150347
2027,126,2e-04,"no-estimate","admin2",211774781.707744,329873.413328559,211774781.707744
2027,126,0.001,"district-estimate","admin1",13938091.8466583,61139.0502252959,13938091.8466583
2027,126,0.001,"district-estimate","admin2",19477844.7599625,150966.396277771,19477844.7599625
2027,126,0.001,"global-estimate","admin1",14181304.6432338,58051.2905462169,14181304.6432338
2027,126,0.001,"global-estimate","admin2",21114555.908786,143597.68904065,21114555.908786
2027,126,0.001,"no-estimate","admin1",47442115.910041,132112.930506613,47442115.910041
2027,126,0.001,"no-estimate","admin2",51375737.6883341,208768.577944203,51375737.6883341
2027,127,1e-04,"district-estimate","admin1",278006680.627252,332424.307108869,278006680.627252
2027,127,1e-04,"district-estimate","admin2",188366687.001214,359139.650993549,188366687.001214
2027,127,1e-04,"global-estimate","admin1",270751976.140092,328377.747134818,270751976.140092
2027,127,1e-04,"global-estimate","admin2",211493732.677921,357107.271396204,211493732.677921
2027,127,1e-04,"no-estimate","admin1",441091723.671456,367341.729632834,441091723.671456
2027,127,1e-04,"no-estimate","admin2",298169938.285129,380949.49694365,298169938.285129
2027,127,2e-04,"district-estimate","admin1",147551050.771564,266173.271505845,147551050.771564
2027,127,2e-04,"district-estimate","admin2",111109855.902458,319892.443940675,111109855.902458
2027,127,2e-04,"global-estimate","admin1",164955315.922777,269872.814179641,164955315.922777
2027,127,2e-04,"global-estimate","admin2",129775781.593806,317525.625603238,129775781.593806
2027,127,2e-04,"no-estimate","admin1",283016946.999985,330912.416510256,283016946.999985
2027,127,2e-04,"no-estimate","admin2",209421295.910042,357352.663758616,209421295.910042
2027,127,0.001,"district-estimate","admin1",10978259.5465521,87685.9684376464,10978259.5465521
2027,127,0.001,"district-estimate","admin2",24167573.4277136,197822.505907999,24167573.4277136
2027,127,0.001,"global-estimate","admin1",12183911.056884,87725.2694325195,12183911.056884
2027,127,0.001,"global-estimate","admin2",22377612.7334707,172748.222119412,22377612.7334707
2027,127,0.001,"no-estimate","admin1",48952722.0053247,147218.318279666,48952722.0053247
2027,127,0.001,"no-estimate","admin2",53504368.6388665,247013.203917208,53504368.6388665
2027,128,1e-04,"district-estimate","admin1",224745187.886369,311165.445738711,224745187.886369
2027,128,1e-04,"district-estimate","admin2",169166810.478862,343154.219903663,169166810.478862
2027,128,1e-04,"global-estimate","admin1",253201386.831499,317877.139765085,253201386.831499
2027,128,1e-04,"global-estimate","admin2",198945602.161218,343568.991824383,198945602.161218
2027,128,1e-04,"no-estimate","admin1",431653286.775512,353738.974355269,431653286.775512
2027,128,1e-04,"no-estimate","admin2",292413425.611018,365882.770943452,292413425.611018
2027,128,2e-04,"district-estimate","admin1",157172838.3873,276510.62418794,157172838.3873
2027,128,2e-04,"district-estimate","admin2",105471436.997811,310886.853755975,105471436.997811
2027,128,2e-04,"global-estimate","admin1",155683290.902863,278473.293424932,155683290.902863
2027,128,2e-04,"global-estimate","admin2",120160982.035137,309079.053999538,120160982.035137
2027,128,2e-04,"no-estimate","admin1",275057769.542883,322113.148023715,275057769.542883
2027,128,2e-04,"no-estimate","admin2",208689134.570295,346070.026651428,208689134.570295
2027,128,0.001,"district-estimate","admin1",13398056.6446046,74138.6317537506,13398056.6446046
2027,128,0.001,"district-estimate","admin2",23114636.767278,198954.241497926,23114636.767278
2027,128,0.001,"global-estimate","admin1",8844371.72566019,54079.9449630319,8844371.72566019
2027,128,0.001,"global-estimate","admin2",22047334.1466283,184047.366508222,22047334.1466283
2027,128,0.001,"no-estimate","admin1",50859542.9550097,146521.393833236,50859542.9550097
2027,128,0.001,"no-estimate","admin2",50134156.3142211,238237.699230522,50134156.3142211
2027,129,1e-04,"district-estimate","admin1",280398922.475461,319100.666910036,280398922.475461
2027,129,1e-04,"district-estimate","admin2",202405679.010843,355856.987157164,202405679.010843
2027,129,1e-04,"global-estimate","admin1",281536992.598554,320579.532970221,281536992.598554
2027,129,1e-04,"global-estimate","admin2",204219716.420857,347371.78679351,204219716.420857
2027,129,1e-04,"no-estimate","admin1",432748479.352868,358229.762230367,432748479.352868
2027,129,1e-04,"no-estimate","admin2",293067306.761462,373681.067714704,293067306.761462
2027,129,2e-04,"district-estimate","admin1",137438155.464989,253692.637526357,137438155.464989
2027,129,2e-04,"district-estimate","admin2",118111305.179656,313703.194376263,118111305.179656
2027,129,2e-04,"global-estimate","admin1",146409642.480173,254791.573147559,146409642.480173
2027,129,2e-04,"global-estimate","admin2",130073133.313318,308669.913923922,130073133.313318
2027,129,2e-04,"no-estimate","admin1",289703340.105573,320791.960056877,289703340.105573
2027,129,2e-04,"no-estimate","admin2",216594322.801475,351626.620785559,216594322.801475
2027,129,0.001,"district-estimate","admin1",16052484.7692903,81603.6741824522,16052484.7692903
2027,129,0.001,"district-estimate","admin2",23435251.0566631,177175.090815533,23435251.0566631
2027,129,0.001,"global-estimate","admin1",14794642.9738814,81329.2890330268,14794642.9738814
2027,129,0.001,"global-estimate","admin2",22301073.3688245,164146.000381333,22301073.3688245
2027,129,0.001,"no-estimate","admin1",49213701.2398199,141846.971621358,49213701.2398199
2027,129,0.001,"no-estimate","admin2",51340316.4962693,227504.096117004,51340316.4962693
2027,130,1e-04,"district-estimate","admin1",258206338.02659,277369.932043728,258206338.02659
2027,130,1e-04,"district-estimate","admin2",205536270.651358,310782.318107561,205536270.651358
2027,130,1e-04,"global-estimate","admin1",262020060.288353,274410.310417715,262020060.288353
2027,130,1e-04,"global-estimate","admin2",189909770.360951,299710.872355996,189909770.360951
2027,130,1e-04,"no-estimate","admin1",444839620.330711,318481.677723358,444839620.330711
2027,130,1e-04,"no-estimate","admin2",311133778.547311,333046.197804523,311133778.547311
2027,130,2e-04,"district-estimate","admin1",147599519.460393,220163.744281831,147599519.460393
2027,130,2e-04,"district-estimate","admin2",111353928.315618,267064.820445705,111353928.315618
2027,130,2e-04,"global-estimate","admin1",140453148.021311,211254.11480209,140453148.021311
2027,130,2e-04,"global-estimate","admin2",120301637.895007,259805.695667149,120301637.895007
2027,130,2e-04,"no-estimate","admin1",288255182.41904,281976.345501476,288255182.41904
2027,130,2e-04,"no-estimate","admin2",211110058.057756,306228.749142286,211110058.057756
2027,130,0.001,"district-estimate","admin1",10549429.2414314,54444.0912778781,10549429.2414314
2027,130,0.001,"district-estimate","admin2",18348408.3393041,131470.305302878,18348408.3393041
2027,130,0.001,"global-estimate","admin1",11375524.3402407,56095.656641166,11375524.3402407
2027,130,0.001,"global-estimate","admin2",18152549.3796109,116724.831981078,18152549.3796109
2027,130,0.001,"no-estimate","admin1",50325620.0361999,114731.381219569,50325620.0361999
2027,130,0.001,"no-estimate","admin2",51230566.3789963,182214.15950138,51230566.3789963
2027,131,1e-04,"district-estimate","admin1",251956322.909225,275675.930363809,251956322.909225
2027,131,1e-04,"district-estimate","admin2",201858258.26036,309983.495653448,201858258.26036
2027,131,1e-04,"global-estimate","admin1",273375255.50045,274996.480068987,273375255.50045
2027,131,1e-04,"global-estimate","admin2",197935369.671299,299306.39909889,197935369.671299
2027,131,1e-04,"no-estimate","admin1",441705230.209803,318081.887099624,441705230.209803
2027,131,1e-04,"no-estimate","admin2",297085518.709839,330412.372440301,297085518.709839
2027,131,2e-04,"district-estimate","admin1",160704858.040492,222205.570578476,160704858.040492
2027,131,2e-04,"district-estimate","admin2",124003771.204331,270207.753614028,124003771.204331
2027,131,2e-04,"global-estimate","admin1",167134633.154646,221156.260459694,167134633.154646
2027,131,2e-04,"global-estimate","admin2",121063803.363464,253123.014008784,121063803.363464
2027,131,2e-04,"no-estimate","admin1",285188816.429321,281297.120402219,285188816.429321
2027,131,2e-04,"no-estimate","admin2",217815625.333853,307295.638557289,217815625.333853
2027,131,0.001,"district-estimate","admin1",8985607.89244188,42568.2823407211,8985607.89244188
2027,131,0.001,"district-estimate","admin2",19357153.2907885,127730.939448631,19357153.2907885
2027,131,0.001,"global-estimate","admin1",9115099.3026845,40951.5792959788,9115099.3026845
2027,131,0.001,"global-estimate","admin2",19163629.2147949,117570.52634779,19163629.2147949
2027,131,0.001,"no-estimate","admin1",43414545.2231823,99554.7862019417,43414545.2231823
2027,131,0.001,"no-estimate","admin2",52522680.3192539,180485.43274757,52522680.3192539
2027,132,1e-04,"district-estimate","admin1",276917839.575838,345007.327256419,276917839.575838
2027,132,1e-04,"district-estimate","admin2",190912778.961806,374443.395951242,190912778.961806
2027,132,1e-04,"global-estimate","admin1",300650648.541815,345861.952683155,300650648.541815
2027,132,1e-04,"global-estimate","admin2",221793898.677997,376212.214462535,221793898.677997
2027,132,1e-04,"no-estimate","admin1",430676560.471652,378657.013831461,430676560.471652
2027,132,1e-04,"no-estimate","admin2",290234965.764456,394264.212714183,290234965.764456
2027,132,2e-04,"district-estimate","admin1",148716570.584447,284515.076615889,148716570.584447
2027,132,2e-04,"district-estimate","admin2",128094007.341017,339705.558446169,128094007.341017
2027,132,2e-04,"global-estimate","admin1",163669833.848595,286922.791306312,163669833.848595
2027,132,2e-04,"global-estimate","admin2",128353653.122122,328795.777129361,128353653.122122
2027,132,2e-04,"no-estimate","admin1",282024996.303361,339699.74048844,282024996.303361
2027,132,2e-04,"no-estimate","admin2",214090584.297485,373268.47029958,214090584.297485
2027,132,0.001,"district-estimate","admin1",15533488.3816865,88070.07964757,15533488.3816865
2027,132,0.001,"district-estimate","admin2",22869867.4457942,199063.956114721,22869867.4457942
2027,132,0.001,"global-estimate","admin1",11563725.5437696,76094.8367234981,11563725.5437696
2027,132,0.001,"global-estimate","admin2",25235979.3586503,194998.914283927,25235979.3586503
2027,132,0.001,"no-estimate","admin1",50007112.9847493,155317.336742963,50007112.9847493
2027,132,0.001,"no-estimate","admin2",51076086.8382213,248100.917205238,51076086.8382213
2027,133,1e-04,"district-estimate","admin1",285265418.177638,320674.821932726,285265418.177638
2027,133,1e-04,"district-estimate","admin2",198461459.832017,349050.752383764,198461459.832017
2027,133,1e-04,"global-estimate","admin1",272423733.719339,311242.658223551,272423733.719339
2027,133,1e-04,"global-estimate","admin2",204133715.932547,339308.741094314,204133715.932547
2027,133,1e-04,"no-estimate","admin1",428250144.829424,352976.043432515,428250144.829424
2027,133,1e-04,"no-estimate","admin2",293011041.608342,366825.056700919,293011041.608342
2027,133,2e-04,"district-estimate","admin1",131330940.832947,245252.254134211,131330940.832947
2027,133,2e-04,"district-estimate","admin2",115822654.552206,305938.026476778,115822654.552206
2027,133,2e-04,"global-estimate","admin1",161342353.153498,249503.292271938,161342353.153498
2027,133,2e-04,"global-estimate","admin2",118879763.237838,296946.166398942,118879763.237838
2027,133,2e-04,"no-estimate","admin1",294501386.359278,316884.546473306,294501386.359278
2027,133,2e-04,"no-estimate","admin2",213858443.537244,342842.294289317,213858443.537244
2027,133,0.001,"district-estimate","admin1",10923682.4778266,80001.9119216288,10923682.4778266
2027,133,0.001,"district-estimate","admin2",19630501.7731076,177103.30482212,19630501.7731076
2027,133,0.001,"global-estimate","admin1",12618509.3922375,84826.7187625254,12618509.3922375
2027,133,0.001,"global-estimate","admin2",20364033.3847942,162180.571929126,20364033.3847942
2027,133,0.001,"no-estimate","admin1",52498372.2456722,151317.498694546,52498372.2456722
2027,133,0.001,"no-estimate","admin2",50935727.8776847,225142.845382091,50935727.8776847
2027,134,1e-04,"district-estimate","admin1",245631711.11673,347552.499936258,245631711.11673
2027,134,1e-04,"district-estimate","admin2",178192639.651803,381191.526268495,178192639.651803
2027,134,1e-04,"global-estimate","admin1",262126992.538487,351014.626290138,262126992.538487
2027,134,1e-04,"global-estimate","admin2",203198834.428781,382921.730940904,203198834.428781
2027,134,1e-04,"no-estimate","admin1",426946222.865308,389968.664131849,426946222.865308
2027,134,1e-04,"no-estimate","admin2",288487011.942876,401608.190631429,288487011.942876
2027,134,2e-04,"district-estimate","admin1",145056477.132946,302061.473497538,145056477.132946
2027,134,2e-04,"district-estimate","admin2",110718762.535123,348656.618577449,110718762.535123
2027,134,2e-04,"global-estimate","admin1",172502826.65313,310322.152182283,172502826.65313
2027,134,2e-04,"global-estimate","admin2",130289763.716718,349022.593704758,130289763.716718
2027,134,2e-04,"no-estimate","admin1",281727333.236843,357928.500163659,281727333.236843
2027,134,2e-04,"no-estimate","admin2",211654898.487587,384642.203641355,211654898.487587
2027,134,0.001,"district-estimate","admin1",19663179.6889659,122302.132227372,19663179.6889659
2027,134,0.001,"district-estimate","admin2",22992184.7474737,208394.759054879,22992184.7474737
2027,134,0.001,"global-estimate","admin1",19256414.7267731,111578.257568326,19256414.7267731
2027,134,0.001,"global-estimate","admin2",24456553.4097939,201302.508757324,24456553.4097939
2027,134,0.001,"no-estimate","admin1",51290913.7911652,186040.675734189,51290913.7911652
2027,134,0.001,"no-estimate","admin2",50748417.8333326,263928.21082521,50748417.8333326
2027,135,1e-04,"district-estimate","admin1",253020135.668675,289728.587643364,253020135.668675
2027,135,1e-04,"district-estimate","admin2",190347947.602564,322600.853077201,190347947.602564
2027,135,1e-04,"global-estimate","admin1",266495108.067194,289732.116568753,266495108.067194
2027,135,1e-04,"global-estimate","admin2",202040524.766644,315478.803417851,202040524.766644
2027,135,1e-04,"no-estimate","admin1",425873544.443632,327011.318089429,425873544.443632
2027,135,1e-04,"no-estimate","admin2",281803686.097902,340304.048441656,281803686.097902
2027,135,2e-04,"district-estimate","admin1",145463404.67652,237374.280775238,145463404.67652
2027,135,2e-04,"district-estimate","admin2",104784248.641789,281906.035968493,104784248.641789
2027,135,2e-04,"global-estimate","admin1",166563918.623254,241014.303118372,166563918.623254
2027,135,2e-04,"global-estimate","admin2",117769856.63423,277605.744135793,117769856.63423
2027,135,2e-04,"no-estimate","admin1",270111961.531334,292082.828202801,270111961.531334
2027,135,2e-04,"no-estimate","admin2",208036913.148973,319474.548086018,208036913.148973
2027,135,0.001,"district-estimate","admin1",11653528.2921067,46551.2674113831,11653528.2921067
2027,135,0.001,"district-estimate","admin2",23010917.1603756,163533.867875633,23010917.1603756
2027,135,0.001,"global-estimate","admin1",6238518.1053805,26666.3380422613,6238518.1053805
2027,135,0.001,"global-estimate","admin2",24780610.0193345,146840.840528734,24780610.0193345
2027,135,0.001,"no-estimate","admin1",48495682.2158032,118273.917592672,48495682.2158032
2027,135,0.001,"no-estimate","admin2",50632480.3904742,205780.932559062,50632480.3904742
2027,136,1e-04,"district-estimate","admin1",287618357.572477,337954.403523943,287618357.572477
2027,136,1e-04,"district-estimate","admin2",202662929.247928,369456.17487361,202662929.247928
2027,136,1e-04,"global-estimate","admin1",298396311.495404,337706.994798469,298396311.495404
2027,136,1e-04,"global-estimate","admin2",214994850.054252,364878.078281795,214994850.054252
2027,136,1e-04,"no-estimate","admin1",435666272.391766,374717.049584373,435666272.391766
2027,136,1e-04,"no-estimate","admin2",290530377.941463,388257.4315696,290530377.941463
2027,136,2e-04,"district-estimate","admin1",155224697.357058,277994.221147799,155224697.357058
2027,136,2e-04,"district-estimate","admin2",122572546.024537,329304.767471869,122572546.024537
2027,136,2e-04,"global-estimate","admin1",150004593.002068,273166.111604581,150004593.002068
2027,136,2e-04,"global-estimate","admin2",128455433.425673,322538.077750598,128455433.425673
2027,136,2e-04,"no-estimate","admin1",279166789.807726,332489.865935001,279166789.807726
2027,136,2e-04,"no-estimate","admin2",213345070.445584,365718.314638028,213345070.445584
2027,136,0.001,"district-estimate","admin1",13113632.6129837,80244.0346156963,13113632.6129837
2027,136,0.001,"district-estimate","admin2",19138219.4513492,175739.784215078,19138219.4513492
2027,136,0.001,"global-estimate","admin1",7993144.13465923,60035.584966298,7993144.13465923
2027,136,0.001,"global-estimate","admin2",21682290.8498684,177234.850072329,21682290.8498684
2027,136,0.001,"no-estimate","admin1",47275529.1520083,144652.1637498,47275529.1520083
2027,136,0.001,"no-estimate","admin2",49638482.329119,233465.837531505,49638482.329119
2027,137,1e-04,"district-estimate","admin1",247524120.011437,276893.893028736,247524120.011437
2027,137,1e-04,"district-estimate","admin2",186816721.589313,316016.737980612,186816721.589313
2027,137,1e-04,"global-estimate","admin1",248385990.633389,274859.918316212,248385990.633389
2027,137,1e-04,"global-estimate","admin2",187252066.723442,306553.460864225,187252066.723442
2027,137,1e-04,"no-estimate","admin1",439600460.612884,323288.961568699,439600460.612884
2027,137,1e-04,"no-estimate","admin2",301095256.43612,337680.362044723,301095256.43612
