"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu"
2026,199,1e-04,"no-estimate","admin1",443522552.227685,357900.982500584
2026,199,1e-04,"no-estimate","admin2",265894504.646012,369193.103592519
2026,199,2e-04,"district-estimate","admin1",147978693.672031,257591.618183157
2026,199,2e-04,"district-estimate","admin2",119465994.134398,317436.519166824
2026,199,2e-04,"global-estimate","admin1",114781160.55448,237573.680911167
2026,199,2e-04,"global-estimate","admin2",95391241.9729967,310098.15350864
2026,199,2e-04,"no-estimate","admin1",254842380.293105,308409.718883673
2026,199,2e-04,"no-estimate","admin2",189033478.549642,349013.603792297
2026,199,0.001,"district-estimate","admin1",16378490.3644751,96876.6767098894
2026,199,0.001,"district-estimate","admin2",19649921.0442282,169825.293437416
2026,199,0.001,"global-estimate","admin1",12437424.2687812,83189.8285161546
2026,199,0.001,"global-estimate","admin2",16168235.7200605,154273.398197961
2026,199,0.001,"no-estimate","admin1",33618426.563888,133798.005798852
2026,199,0.001,"no-estimate","admin2",46693163.074383,231216.000812857
2026,200,1e-04,"district-estimate","admin1",259605778.061974,323477.611239956
2026,200,1e-04,"district-estimate","admin2",195345791.866854,357675.003168906
2026,200,1e-04,"global-estimate","admin1",229524342.226895,311033.708442897
2026,200,1e-04,"global-estimate","admin2",175548037.170986,347969.885547421
2026,200,1e-04,"no-estimate","admin1",421974084.133122,363043.463541468
2026,200,1e-04,"no-estimate","admin2",269443217.882968,374581.767305257
2026,200,2e-04,"district-estimate","admin1",144721963.421073,269197.832365433
2026,200,2e-04,"district-estimate","admin2",113658233.892235,318501.028852171
2026,200,2e-04,"global-estimate","admin1",106678929.983066,269602.402821941
2026,200,2e-04,"global-estimate","admin2",91055030.766448,331162.482240239
2026,200,2e-04,"no-estimate","admin1",257353860.407705,321837.979112507
2026,200,2e-04,"no-estimate","admin2",194158665.522827,355333.933327226
2026,200,0.001,"district-estimate","admin1",11545452.915237,75401.4420122185
2026,200,0.001,"district-estimate","admin2",21825794.1541377,184692.121051948
2026,200,0.001,"global-estimate","admin1",7124851.00293365,56039.0891794243
2026,200,0.001,"global-estimate","admin2",17265349.2330979,161873.50379695
2026,200,0.001,"no-estimate","admin1",48375163.7879661,160180.707054868
2026,200,0.001,"no-estimate","admin2",45074091.4691651,239267.447481388
2027,1,1e-04,"district-estimate","admin1",272865859.986827,378719.685495432
2027,1,1e-04,"district-estimate","admin2",185411557.453249,418862.49318014
2027,1,1e-04,"global-estimate","admin1",228600260.428555,357752.862488
2027,1,1e-04,"global-estimate","admin2",173935906.097708,411105.506538557
2027,1,1e-04,"no-estimate","admin1",433383293.940082,423521.632719429
2027,1,1e-04,"no-estimate","admin2",267825572.035419,440855.550166704
2027,1,2e-04,"district-estimate","admin1",144878194.28618,307968.709106564
2027,1,2e-04,"district-estimate","admin2",122649750.580612,382577.896631883
2027,1,2e-04,"global-estimate","admin1",123841111.833081,296096.343340633
2027,1,2e-04,"global-estimate","admin2",97802038.9438121,365978.161679675
2027,1,2e-04,"no-estimate","admin1",262666744.59938,372620.620242098
2027,1,2e-04,"no-estimate","admin2",196273199.773313,421241.266495745
2027,1,0.001,"district-estimate","admin1",13197149.1704478,82316.9916209541
2027,1,0.001,"district-estimate","admin2",21711856.8945732,216393.605075046
2027,1,0.001,"global-estimate","admin1",9547012.2660071,64127.3958745263
2027,1,0.001,"global-estimate","admin2",18213695.2223566,192567.881437001
2027,1,0.001,"no-estimate","admin1",48925411.5898161,176205.759359411
2027,1,0.001,"no-estimate","admin2",46488662.8351253,281986.886501565
2027,2,1e-04,"district-estimate","admin1",253162188.81901,379625.324701869
2027,2,1e-04,"district-estimate","admin2",191051434.993134,434170.391225464
2027,2,1e-04,"global-estimate","admin1",216061574.938376,362717.454567762
2027,2,1e-04,"global-estimate","admin2",173917362.519356,424329.059136567
2027,2,1e-04,"no-estimate","admin1",447253111.597846,436156.115390498
2027,2,1e-04,"no-estimate","admin2",264109631.470374,454920.644987476
2027,2,2e-04,"district-estimate","admin1",140933994.869845,321009.154058414
2027,2,2e-04,"district-estimate","admin2",121945974.908957,393471.70311087
2027,2,2e-04,"global-estimate","admin1",120023099.027929,309434.831004332
2027,2,2e-04,"global-estimate","admin2",100151464.180586,387128.297555754
2027,2,2e-04,"no-estimate","admin1",258276144.663366,380662.317660877
2027,2,2e-04,"no-estimate","admin2",190910059.854269,432457.640408394
2027,2,0.001,"district-estimate","admin1",17045858.5147439,97647.7708778735
2027,2,0.001,"district-estimate","admin2",26191811.87861,232198.277944926
2027,2,0.001,"global-estimate","admin1",7902226.75728838,57241.8438758198
2027,2,0.001,"global-estimate","admin2",18693695.4029936,193688.529336042
2027,2,0.001,"no-estimate","admin1",49905891.6671748,196178.059456081
2027,2,0.001,"no-estimate","admin2",52878944.6999432,305051.163663281
2027,3,1e-04,"district-estimate","admin1",268123562.276617,384535.999313214
2027,3,1e-04,"district-estimate","admin2",190323827.879989,431380.604890269
2027,3,1e-04,"global-estimate","admin1",222701167.154215,362483.929222238
2027,3,1e-04,"global-estimate","admin2",169516327.349853,420630.484863649
2027,3,1e-04,"no-estimate","admin1",443108604.991981,434116.722690244
2027,3,1e-04,"no-estimate","admin2",270254791.93493,453177.823648348
2027,3,2e-04,"district-estimate","admin1",144718106.158531,315443.524646425
2027,3,2e-04,"district-estimate","admin2",125301946.406949,394245.031710199
2027,3,2e-04,"global-estimate","admin1",102602030.625917,262795.48722053
2027,3,2e-04,"global-estimate","admin2",95591173.8944157,366414.40694794
2027,3,2e-04,"no-estimate","admin1",261572994.42644,379305.831695055
2027,3,2e-04,"no-estimate","admin2",190575839.065566,429464.830830965
2027,3,0.001,"district-estimate","admin1",14215912.6071379,101244.855857929
2027,3,0.001,"district-estimate","admin2",27772720.7571229,233338.295174119
2027,3,0.001,"global-estimate","admin1",8623731.33167578,77220.8109474983
2027,3,0.001,"global-estimate","admin2",20732357.5655609,195595.760397601
2027,3,0.001,"no-estimate","admin1",49028751.9833433,197679.468087448
2027,3,0.001,"no-estimate","admin2",48351869.9685803,289825.902590352
2027,4,1e-04,"district-estimate","admin1",266902219.128147,377609.482500411
2027,4,1e-04,"district-estimate","admin2",190392972.570269,424945.628905701
2027,4,1e-04,"global-estimate","admin1",231772596.244868,358911.505620456
2027,4,1e-04,"global-estimate","admin2",169103271.07376,413229.611554168
2027,4,1e-04,"no-estimate","admin1",445440255.496515,427278.085030361
2027,4,1e-04,"no-estimate","admin2",270361722.604505,446102.173086027
2027,4,2e-04,"district-estimate","admin1",144776962.910967,308634.411519344
2027,4,2e-04,"district-estimate","admin2",122259786.811669,385924.96667353
2027,4,2e-04,"global-estimate","admin1",105320014.130714,288716.561832446
2027,4,2e-04,"global-estimate","admin2",101387361.380986,383773.198015622
2027,4,2e-04,"no-estimate","admin1",271903919.944074,377844.925125739
2027,4,2e-04,"no-estimate","admin2",191963226.83666,423582.514195694
2027,4,0.001,"district-estimate","admin1",15632107.6455041,99154.2429947574
2027,4,0.001,"district-estimate","admin2",25195342.3221791,235088.801037705
2027,4,0.001,"global-estimate","admin1",10010788.4020273,76449.5074896533
2027,4,0.001,"global-estimate","admin2",19445945.3514089,204716.631525216
2027,4,0.001,"no-estimate","admin1",47542753.4593498,185063.230238615
2027,4,0.001,"no-estimate","admin2",48394865.3557378,292304.648820725
2027,5,1e-04,"district-estimate","admin1",269563922.272095,395305.365338116
2027,5,1e-04,"district-estimate","admin2",189713353.948543,441959.512417803
2027,5,1e-04,"global-estimate","admin1",217507580.994296,370963.73211006
2027,5,1e-04,"global-estimate","admin2",172655001.23634,431823.467721773
2027,5,1e-04,"no-estimate","admin1",448860324.093306,445805.855376169
2027,5,1e-04,"no-estimate","admin2",259031098.777253,460580.914186354
2027,5,2e-04,"district-estimate","admin1",140571315.117009,324960.670059239
2027,5,2e-04,"district-estimate","admin2",120203114.702142,402159.85999171
2027,5,2e-04,"global-estimate","admin1",116118620.250748,345619.978854201
2027,5,2e-04,"global-estimate","admin2",83831698.9912082,417039.783783896
2027,5,2e-04,"no-estimate","admin1",267649121.745326,392125.288978181
2027,5,2e-04,"no-estimate","admin2",189499400.048054,439063.538958882
2027,5,0.001,"district-estimate","admin1",17993384.769252,115703.555484147
2027,5,0.001,"district-estimate","admin2",28736825.1592299,251026.900394508
2027,5,0.001,"global-estimate","admin1",7709623.84975177,70648.3884402969
2027,5,0.001,"global-estimate","admin2",21389868.3468203,211390.666392286
2027,5,0.001,"no-estimate","admin1",48580225.6899655,200317.697571669
2027,5,0.001,"no-estimate","admin2",50427455.7631527,308555.401522381
2027,6,1e-04,"district-estimate","admin1",259847177.198764,368334.432662157
2027,6,1e-04,"district-estimate","admin2",193919778.232713,415083.823272427
2027,6,1e-04,"global-estimate","admin1",218039700.823208,346853.56740354
2027,6,1e-04,"global-estimate","admin2",174399805.237106,402822.04803231
2027,6,1e-04,"no-estimate","admin1",433315316.14033,418214.987125902
2027,6,1e-04,"no-estimate","admin2",270249850.532284,435258.382321752
2027,6,2e-04,"district-estimate","admin1",147393902.788749,303155.436679399
2027,6,2e-04,"district-estimate","admin2",123335464.955365,374288.225263004
2027,6,2e-04,"global-estimate","admin1",107783890.032913,274130.08506416
2027,6,2e-04,"global-estimate","admin2",92818448.0677115,361010.450258819
2027,6,2e-04,"no-estimate","admin1",267435622.755573,369355.350880369
2027,6,2e-04,"no-estimate","admin2",196295307.804817,412392.673267251
2027,6,0.001,"district-estimate","admin1",12081277.1876144,81978.5205451902
2027,6,0.001,"district-estimate","admin2",22581545.5096802,207166.300972059
2027,6,0.001,"global-estimate","admin1",7902226.75728838,65232.2417133181
2027,6,0.001,"global-estimate","admin2",17963939.4946973,182692.29763181
2027,6,0.001,"no-estimate","admin1",52108019.1022606,176840.528535663
2027,6,0.001,"no-estimate","admin2",47021931.4034172,273231.849090685
2027,7,1e-04,"district-estimate","admin1",262242211.934801,361877.146200769
2027,7,1e-04,"district-estimate","admin2",197247993.663458,409131.890012883
2027,7,1e-04,"global-estimate","admin1",217143495.909762,339576.13963841
2027,7,1e-04,"global-estimate","admin2",171762874.327083,394850.431274189
2027,7,1e-04,"no-estimate","admin1",445252253.633107,413256.206622138
2027,7,1e-04,"no-estimate","admin2",270672853.893818,428643.477469991
2027,7,2e-04,"district-estimate","admin1",143213794.708848,296159.422845072
2027,7,2e-04,"district-estimate","admin2",114734651.238551,359881.219729124
2027,7,2e-04,"global-estimate","admin1",108221531.442877,281345.472335863
2027,7,2e-04,"global-estimate","admin2",83733872.7632052,354868.748671666
2027,7,2e-04,"no-estimate","admin1",271058516.077894,362156.93765171
2027,7,2e-04,"no-estimate","admin2",193048501.753177,405472.515232262
2027,7,0.001,"district-estimate","admin1",13473381.8228401,83741.467891559
2027,7,0.001,"district-estimate","admin2",23894367.3469421,208036.179166768
2027,7,0.001,"global-estimate","admin1",7402927.00894515,58435.556666011
2027,7,0.001,"global-estimate","admin2",19220429.6910073,181818.813987481
2027,7,0.001,"no-estimate","admin1",47194464.7400137,168242.308365445
2027,7,0.001,"no-estimate","admin2",47720788.5526694,275437.048094715
2027,8,1e-04,"district-estimate","admin1",265956291.04875,377359.700044996
2027,8,1e-04,"district-estimate","admin2",192191890.974883,428358.357938456
2027,8,1e-04,"global-estimate","admin1",222424574.806923,356552.17997131
2027,8,1e-04,"global-estimate","admin2",166987213.225511,415129.03104
2027,8,1e-04,"no-estimate","admin1",456260104.438837,430749.968655108
2027,8,1e-04,"no-estimate","admin2",264063096.391102,449153.261033906
2027,8,2e-04,"district-estimate","admin1",146614002.70445,313991.767491163
2027,8,2e-04,"district-estimate","admin2",124658497.127093,390036.287973862
2027,8,2e-04,"global-estimate","admin1",102963813.365644,317989.497250147
2027,8,2e-04,"global-estimate","admin2",81692261.4253541,398234.277535418
2027,8,2e-04,"no-estimate","admin1",266822431.030023,375122.690433338
2027,8,2e-04,"no-estimate","admin2",188139838.698687,425416.599631685
2027,8,0.001,"district-estimate","admin1",12704104.8113188,89511.0704189892
2027,8,0.001,"district-estimate","admin2",26181405.1861747,242287.434556347
2027,8,0.001,"global-estimate","admin1",7402927.00894515,68251.4506683088
2027,8,0.001,"global-estimate","admin2",20212070.4331064,205453.323470758
2027,8,0.001,"no-estimate","admin1",44761748.9993687,171724.25421612
2027,8,0.001,"no-estimate","admin2",49543874.4885416,297043.696541915
2027,9,1e-04,"district-estimate","admin1",273001631.473774,379987.786399625
2027,9,1e-04,"district-estimate","admin2",189885820.286077,424407.547396817
2027,9,1e-04,"global-estimate","admin1",221140891.647704,353992.302353061
2027,9,1e-04,"global-estimate","admin2",170442322.857783,413010.213041208
2027,9,1e-04,"no-estimate","admin1",434065157.066574,427078.896015982
2027,9,1e-04,"no-estimate","admin2",267233850.8903,446046.336114269
2027,9,2e-04,"district-estimate","admin1",143230199.10051,309170.019948321
2027,9,2e-04,"district-estimate","admin2",117626371.020204,384241.92109864
2027,9,2e-04,"global-estimate","admin1",117266738.783297,324922.460363392
2027,9,2e-04,"global-estimate","admin2",79003529.3000107,381842.579484298
2027,9,2e-04,"no-estimate","admin1",280333957.699816,381682.292228699
2027,9,2e-04,"no-estimate","admin2",189842831.608764,421828.055817634
2027,9,0.001,"district-estimate","admin1",13387900.9640059,99638.1375475284
2027,9,0.001,"district-estimate","admin2",22656717.4251697,218173.91757327
2027,9,0.001,"global-estimate","admin1",8623731.33167578,80012.1156850215
2027,9,0.001,"global-estimate","admin2",19248316.2466019,198013.443641972
2027,9,0.001,"no-estimate","admin1",44941946.4267413,174416.769752848
2027,9,0.001,"no-estimate","admin2",48809169.0070131,289711.342037569
2027,10,1e-04,"district-estimate","admin1",258781087.127753,389690.803493707
2027,10,1e-04,"district-estimate","admin2",193683668.291485,446067.174965062
2027,10,1e-04,"global-estimate","admin1",220759898.280912,371329.373231303
2027,10,1e-04,"global-estimate","admin2",170732121.882699,433306.992213555
2027,10,1e-04,"no-estimate","admin1",442546504.812495,445724.919067157
2027,10,1e-04,"no-estimate","admin2",270398218.257105,467718.514988543
2027,10,2e-04,"district-estimate","admin1",144997064.633297,326542.451670301
2027,10,2e-04,"district-estimate","admin2",125430118.766364,409043.753796214
2027,10,2e-04,"global-estimate","admin1",122100486.465133,344796.204226351
2027,10,2e-04,"global-estimate","admin2",98134313.4985649,429027.06062298
2027,10,2e-04,"no-estimate","admin1",261829639.895239,389337.815449708
2027,10,2e-04,"no-estimate","admin2",193302229.676341,444254.365871662
2027,10,0.001,"district-estimate","admin1",16960788.1903861,99956.8192564258
2027,10,0.001,"district-estimate","admin2",27911898.6810611,251011.125252471
2027,10,0.001,"global-estimate","admin1",12837913.1506919,80286.9085508595
2027,10,0.001,"global-estimate","admin2",20200510.7869853,208252.439592667
2027,10,0.001,"no-estimate","admin1",47343124.6962041,189621.630945839
2027,10,0.001,"no-estimate","admin2",47892812.3755457,303129.334496033
2027,11,1e-04,"district-estimate","admin1",269906380.406094,369955.511244559
2027,11,1e-04,"district-estimate","admin2",198052568.619363,419024.479241296
2027,11,1e-04,"global-estimate","admin1",219314742.083525,345907.490705691
2027,11,1e-04,"global-estimate","admin2",174410352.371978,405749.430500889
2027,11,1e-04,"no-estimate","admin1",432941410.234116,417144.483018322
2027,11,1e-04,"no-estimate","admin2",266472549.914394,437611.701880311
2027,11,2e-04,"district-estimate","admin1",142130172.587726,296928.649117349
2027,11,2e-04,"district-estimate","admin2",122524864.38674,373631.454820345
2027,11,2e-04,"global-estimate","admin1",109846818.460406,303069.823600256
2027,11,2e-04,"global-estimate","admin2",88028613.6763584,378256.285871576
2027,11,2e-04,"no-estimate","admin1",271597919.625755,369955.077542182
2027,11,2e-04,"no-estimate","admin2",193032705.699003,414321.621553859
2027,11,0.001,"district-estimate","admin1",13469304.3616662,86015.5034183288
2027,11,0.001,"district-estimate","admin2",24866715.9083742,211611.396801252
2027,11,0.001,"global-estimate","admin1",8392663.34135443,65531.8734668833
2027,11,0.001,"global-estimate","admin2",20060388.1213526,188006.435914947
2027,11,0.001,"no-estimate","admin1",44474859.8006562,166848.318836836
2027,11,0.001,"no-estimate","admin2",50477619.0967725,280799.842579324
2027,12,1e-04,"district-estimate","admin1",271840041.947668,381277.076725519
2027,12,1e-04,"district-estimate","admin2",188885074.456896,423661.933433324
2027,12,1e-04,"global-estimate","admin1",213520452.262706,354698.543141956
2027,12,1e-04,"global-estimate","admin2",174191228.750216,413376.529186926
2027,12,1e-04,"no-estimate","admin1",440941984.160941,427597.572008012
2027,12,1e-04,"no-estimate","admin2",264316045.683168,444274.830419447
2027,12,2e-04,"district-estimate","admin1",144357313.128511,313057.049196258
2027,12,2e-04,"district-estimate","admin2",123970628.588344,386190.034105615
2027,12,2e-04,"global-estimate","admin1",114401373.569564,313808.287495603
2027,12,2e-04,"global-estimate","admin2",89974397.9607963,390855.436935575
2027,12,2e-04,"no-estimate","admin1",267192934.984681,377662.364504008
2027,12,2e-04,"no-estimate","admin2",195264308.265802,423746.177163731
2027,12,0.001,"district-estimate","admin1",18841857.9130239,99724.3506055736
2027,12,0.001,"district-estimate","admin2",24815895.24222,230482.250078638
2027,12,0.001,"global-estimate","admin1",6760486.36964223,47475.5770490729
2027,12,0.001,"global-estimate","admin2",19776119.2456164,203949.918148558
2027,12,0.001,"no-estimate","admin1",47766431.1492936,178934.414339893
2027,12,0.001,"no-estimate","admin2",48774118.8696299,290865.661026564
2027,13,1e-04,"district-estimate","admin1",273530556.078133,392924.615326758
2027,13,1e-04,"district-estimate","admin2",194345307.473561,438035.522871179
2027,13,1e-04,"global-estimate","admin1",215865043.494343,365484.601911802
2027,13,1e-04,"global-estimate","admin2",173994276.880029,426678.555770308
2027,13,1e-04,"no-estimate","admin1",438444994.442925,441037.522063666
2027,13,1e-04,"no-estimate","admin2",263206331.773951,457099.441562876
2027,13,2e-04,"district-estimate","admin1",149387568.492101,326010.862810974
2027,13,2e-04,"district-estimate","admin2",125353444.617487,397381.543009254
2027,13,2e-04,"global-estimate","admin1",122598535.52354,327128.281608699
2027,13,2e-04,"global-estimate","admin2",96144486.5265581,406314.438838114
2027,13,2e-04,"no-estimate","admin1",261603739.910545,385659.871363997
2027,13,2e-04,"no-estimate","admin2",192763644.096172,435350.741853271
2027,13,0.001,"district-estimate","admin1",15379193.1197174,100903.093523735
2027,13,0.001,"district-estimate","admin2",25870662.9177921,236883.426446074
2027,13,0.001,"global-estimate","admin1",8124431.58333255,76066.900747532
2027,13,0.001,"global-estimate","admin2",19780574.9483997,205544.439207266
2027,13,0.001,"no-estimate","admin1",47766431.1492936,190674.902585973
2027,13,0.001,"no-estimate","admin2",50011585.9633629,302355.541219928
2027,14,1e-04,"district-estimate","admin1",264966835.632059,403448.483049453
2027,14,1e-04,"district-estimate","admin2",191229001.452431,453012.291609003
2027,14,1e-04,"global-estimate","admin1",232692400.171688,388288.949976607
2027,14,1e-04,"global-estimate","admin2",180415722.993218,446599.824679706
2027,14,1e-04,"no-estimate","admin1",448370425.750606,456054.198035405
2027,14,1e-04,"no-estimate","admin2",259997141.422316,471639.798975612
2027,14,2e-04,"district-estimate","admin1",153962343.90861,342040.749399543
2027,14,2e-04,"district-estimate","admin2",130662727.147237,415680.337210849
2027,14,2e-04,"global-estimate","admin1",123153261.233042,351257.389948446
2027,14,2e-04,"global-estimate","admin2",100421762.616508,432114.605733298
2027,14,2e-04,"no-estimate","admin1",264975721.921741,401736.900491624
2027,14,2e-04,"no-estimate","admin2",197065022.637067,453458.609426966
2027,14,0.001,"district-estimate","admin1",13699573.2787115,87428.4999369849
2027,14,0.001,"district-estimate","admin2",28230035.3424137,249734.026227072
2027,14,0.001,"global-estimate","admin1",8392663.34135443,65219.4599303473
2027,14,0.001,"global-estimate","admin2",20043396.0427833,209388.525684835
2027,14,0.001,"no-estimate","admin1",50316161.4971985,196059.084813822
2027,14,0.001,"no-estimate","admin2",51641556.0322843,309872.669434782
2027,15,1e-04,"district-estimate","admin1",278011279.821193,379197.509700507
2027,15,1e-04,"district-estimate","admin2",189437434.211872,424702.624991361
2027,15,1e-04,"global-estimate","admin1",211860734.315278,348250.789955488
2027,15,1e-04,"global-estimate","admin2",168373279.528282,412676.677019343
2027,15,1e-04,"no-estimate","admin1",447419640.399629,429704.299352682
2027,15,1e-04,"no-estimate","admin2",267079973.940644,445147.008913002
2027,15,2e-04,"district-estimate","admin1",137573308.24161,302833.371698563
2027,15,2e-04,"district-estimate","admin2",130945282.761728,392703.182378307
2027,15,2e-04,"global-estimate","admin1",108716132.723753,285876.511484189
2027,15,2e-04,"global-estimate","admin2",90125978.1664537,377205.113201554
2027,15,2e-04,"no-estimate","admin1",266353309.849863,373409.929540928
2027,15,2e-04,"no-estimate","admin2",192431197.012446,423409.099246756
2027,15,0.001,"district-estimate","admin1",15871512.2266558,98723.1096528899
2027,15,0.001,"district-estimate","admin2",23499289.3308645,218788.341554451
2027,15,0.001,"global-estimate","admin1",7867896.94685145,64165.4137272593
2027,15,0.001,"global-estimate","admin2",19945556.9298271,198461.50083143
2027,15,0.001,"no-estimate","admin1",47686638.5966037,185537.725487542
2027,15,0.001,"no-estimate","admin2",48457220.4578367,283581.022997334
2027,16,1e-04,"district-estimate","admin1",271395859.287523,370732.825771341
2027,16,1e-04,"district-estimate","admin2",193510066.59031,415648.091784679
2027,16,1e-04,"global-estimate","admin1",206917921.083268,338126.674783038
2027,16,1e-04,"global-estimate","admin2",170048380.493383,403006.629530711
2027,16,1e-04,"no-estimate","admin1",450485679.324367,421075.552219408
2027,16,1e-04,"no-estimate","admin2",266362837.143221,435810.58576339
2027,16,2e-04,"district-estimate","admin1",148490826.04437,303184.858106499
2027,16,2e-04,"district-estimate","admin2",120862717.521835,374175.765836509
2027,16,2e-04,"global-estimate","admin1",112282280.908298,278198.921648473
2027,16,2e-04,"global-estimate","admin2",97017622.009579,374061.956933202
2027,16,2e-04,"no-estimate","admin1",267470365.42664,366857.777146583
2027,16,2e-04,"no-estimate","admin2",191038399.599052,412218.554104992
2027,16,0.001,"district-estimate","admin1",9936959.48971663,71132.2008786481
2027,16,0.001,"district-estimate","admin2",25941440.4385104,219128.255093641
2027,16,0.001,"global-estimate","admin1",7219187.26568572,57988.3410253804
2027,16,0.001,"global-estimate","admin2",19886186.3731983,185710.290344229
2027,16,0.001,"no-estimate","admin1",44761311.4667805,164385.960472159
2027,16,0.001,"no-estimate","admin2",48298329.5010199,275943.412287392
2027,17,1e-04,"district-estimate","admin1",283949965.523794,394156.476633247
2027,17,1e-04,"district-estimate","admin2",192972538.798009,444777.021824623
2027,17,1e-04,"global-estimate","admin1",237336118.250942,372379.873399573
2027,17,1e-04,"global-estimate","admin2",173346470.369491,433678.693361017
2027,17,1e-04,"no-estimate","admin1",456426368.455868,447174.952334352
2027,17,1e-04,"no-estimate","admin2",264725537.794478,464401.724941086
2027,17,2e-04,"district-estimate","admin1",144655093.386881,316664.280295091
2027,17,2e-04,"district-estimate","admin2",127498657.400751,407585.083035071
2027,17,2e-04,"global-estimate","admin1",108281974.354986,324122.57147598
2027,17,2e-04,"global-estimate","admin2",97772129.0711018,410177.152499715
2027,17,2e-04,"no-estimate","admin1",266877702.233785,385926.133591201
2027,17,2e-04,"no-estimate","admin2",193322775.643283,442773.864289364
2027,17,0.001,"district-estimate","admin1",16503944.9728916,103601.789425569
2027,17,0.001,"district-estimate","admin2",23891292.865018,228290.901868623
2027,17,0.001,"global-estimate","admin1",7940691.84007312,64210.5552999357
2027,17,0.001,"global-estimate","admin2",19618043.4584392,203233.570214176
2027,17,0.001,"no-estimate","admin1",48978606.5578399,190634.271399887
2027,17,0.001,"no-estimate","admin2",52474243.4692114,304392.368567477
2027,18,1e-04,"district-estimate","admin1",280093803.787827,416378.673619489
2027,18,1e-04,"district-estimate","admin2",194667557.1842,462881.841282406
2027,18,1e-04,"global-estimate","admin1",218320891.041048,385604.298766785
2027,18,1e-04,"global-estimate","admin2",175311443.5138,451984.190913253
2027,18,1e-04,"no-estimate","admin1",443261511.821622,463008.572191542
2027,18,1e-04,"no-estimate","admin2",259600385.100333,481497.575348351
2027,18,2e-04,"district-estimate","admin1",143849247.820032,340553.821194754
2027,18,2e-04,"district-estimate","admin2",122993694.356515,421352.459182215
2027,18,2e-04,"global-estimate","admin1",125749406.957465,364724.320785776
2027,18,2e-04,"global-estimate","admin2",92180560.3103802,442607.188979216
2027,18,2e-04,"no-estimate","admin1",272463419.820309,411401.647028227
2027,18,2e-04,"no-estimate","admin2",188922604.844768,458313.11106122
2027,18,0.001,"district-estimate","admin1",17241713.0733924,116764.72610303
2027,18,0.001,"district-estimate","admin2",28649014.4697177,267970.823862316
2027,18,0.001,"global-estimate","admin1",10168027.480038,83859.3762382093
2027,18,0.001,"global-estimate","admin2",22316419.5660121,233577.345215552
2027,18,0.001,"no-estimate","admin1",47641999.5061205,204995.284152501
2027,18,0.001,"no-estimate","admin2",51060564.3135713,324898.632269402
2027,19,1e-04,"district-estimate","admin1",277039957.324122,397918.029667904
2027,19,1e-04,"district-estimate","admin2",197772050.040306,442516.468396821
2027,19,1e-04,"global-estimate","admin1",239226107.783229,379448.530780095
2027,19,1e-04,"global-estimate","admin2",177756161.287256,430785.321669927
2027,19,1e-04,"no-estimate","admin1",448927803.775081,447411.876414138
2027,19,1e-04,"no-estimate","admin2",266983828.647453,461916.6555888
2027,19,2e-04,"district-estimate","admin1",158413280.598184,330640.013243469
2027,19,2e-04,"district-estimate","admin2",126848342.616733,402293.5735846
2027,19,2e-04,"global-estimate","admin1",121965132.878082,335836.306961357
2027,19,2e-04,"global-estimate","admin2",91995189.2683455,405104.116751989
2027,19,2e-04,"no-estimate","admin1",278664462.240905,396184.918399529
2027,19,2e-04,"no-estimate","admin2",193068745.502278,437590.372942154
2027,19,0.001,"district-estimate","admin1",14464443.7222539,100794.150871696
2027,19,0.001,"district-estimate","admin2",25934599.7265818,238086.835416302
2027,19,0.001,"global-estimate","admin1",8124431.58333255,72073.6114105602
2027,19,0.001,"global-estimate","admin2",20370177.0254675,208109.635862098
2027,19,0.001,"no-estimate","admin1",48638959.9236918,193094.889698921
2027,19,0.001,"no-estimate","admin2",48031789.5913827,295479.999447451
2027,20,1e-04,"district-estimate","admin1",268620494.25877,384290.566937047
2027,20,1e-04,"district-estimate","admin2",189534237.814978,432255.687927392
2027,20,1e-04,"global-estimate","admin1",222023663.431498,362020.839215775
2027,20,1e-04,"global-estimate","admin2",171540392.963073,421927.371528187
2027,20,1e-04,"no-estimate","admin1",456992614.715253,437589.129064526
2027,20,1e-04,"no-estimate","admin2",265873873.96817,452330.710263993
2027,20,2e-04,"district-estimate","admin1",149341847.126744,317458.699203456
2027,20,2e-04,"district-estimate","admin2",131211762.953234,399255.169869573
2027,20,2e-04,"global-estimate","admin1",116805772.973319,290443.940116777
2027,20,2e-04,"global-estimate","admin2",92500413.2887175,385154.369511166
2027,20,2e-04,"no-estimate","admin1",277363478.848012,385703.391374563
2027,20,2e-04,"no-estimate","admin2",190014702.196838,429624.78799648
2027,20,0.001,"district-estimate","admin1",11797647.7128226,75459.5639279282
2027,20,0.001,"district-estimate","admin2",25085298.7605457,230342.186269035
2027,20,0.001,"global-estimate","admin1",5570162.46693352,49306.8699262135
2027,20,0.001,"global-estimate","admin2",19548644.7603862,194725.536236457
2027,20,0.001,"no-estimate","admin1",49263435.9026628,181153.944453879
2027,20,0.001,"no-estimate","admin2",49779988.5597934,294757.972009447
2027,21,1e-04,"district-estimate","admin1",269590538.373187,388344.188365639
2027,21,1e-04,"district-estimate","admin2",194951863.419243,436228.183978364
2027,21,1e-04,"global-estimate","admin1",223490736.21017,366128.196937498
2027,21,1e-04,"global-estimate","admin2",169172782.457184,421422.511177157
2027,21,1e-04,"no-estimate","admin1",450207434.35514,440608.068376407
