"ISO","confirmation_lens","admin_level","threshold","targeted_admins","mean_true_ir","mean_confirmed_ir"
"LBR","district-estimate","admin2",1e-04,"Stjohnriver, Mambah-Kaba, Greater Monrovia, Gibi, District # 3, Pleebo/Sodeken, District # 1, Careysburg, Firestone, District # 4, Porkpa, Owensgrove, Timbo, Lower Kru Coast, Todee, Sasstown 180606, Dugbe River, Kpayan, Greenville, Panta-Kpa, Tewor, Webbo, Jaedae Jaedepo, Buah, Upperkrucoast, Kakata, Golakonneh, Gbeapo, Klay, Mecca, Bopolu, Zoegeh, Gbarma, Barrobo, Commnwealth, Butaw, Juarzon, Garwula",5.16247517407317e-05,5.16247517407317e-05
"LBR","district-estimate","admin2",2e-04,"Stjohnriver, Mambah-Kaba, Pleebo/Sodeken, District # 1, Porkpa, Owensgrove, Lower Kru Coast, Firestone, Dugbe River, Kpayan, Tewor, Sasstown 180606, Upperkrucoast, Kakata, Jaedae Jaedepo, Golakonneh, Zoegeh, Timbo, Greater Monrovia, District # 3, District # 4, Gbarma, Butaw, Greenville, Careysburg, Todee, Juarzon, Panta-Kpa",6.89598477513084e-05,6.89598477513084e-05
"LBR","district-estimate","admin2",0.001,"Mambah-Kaba, Stjohnriver, Pleebo/Sodeken, District # 1, Owensgrove, Lower Kru Coast, Sasstown 180606, Porkpa, District # 3, District # 4, Greenville, Firestone, Kakata",0.000127248076922621,0.000127248076922621
"LBR","global-estimate","admin1",1e-04,"Margibi, Montserrado, Maryland, GrandBassa, Grand Cape Mount, GrandKru, River Cess, Sinoe",9.91297962372087e-05,7.7682633818816e-05
"LBR","global-estimate","admin1",2e-04,"Margibi, Maryland, GrandBassa, GrandKru, Grand Cape Mount, Sinoe",0.000124340228494395,8.72597037662306e-05
"LBR","global-estimate","admin1",0.001,"Maryland, GrandBassa",2.36693456302456e-05,1.82628965388753e-05
"LBR","global-estimate","admin2",1e-04,"District # 1, Stjohnriver, Mambah-Kaba, Greater Monrovia, Gibi, Pleebo/Sodeken, Firestone, District # 4, Porkpa, Owensgrove, Timbo, Careysburg, Lower Kru Coast, Sasstown 180606, Dugbe River, Kpayan, Tewor, Webbo, Upperkrucoast, Jaedae Jaedepo, Kakata, Golakonneh, Todee, Zoegeh, District # 3, Gbarma, Greenville, Mecca, Barrobo, Butaw, Juarzon, Commnwealth, Panta-Kpa",5.90040693744175e-05,4.81623819438783e-05
"LBR","global-estimate","admin2",2e-04,"District # 1, Mambah-Kaba, Stjohnriver, Pleebo/Sodeken, Greater Monrovia, Firestone, Porkpa, Owensgrove, Lower Kru Coast, Kpayan, Sasstown 180606, Webbo, Upperkrucoast, Dugbe River, Golakonneh, Todee, Tewor, District # 3, District # 4, Gbarma, Mecca, Kakata, Butaw, Greenville, Careysburg, Juarzon, Panta-Kpa",7.8320554494886e-05,6.44826821897781e-05
"LBR","global-estimate","admin2",0.001,"Mambah-Kaba, Stjohnriver, Pleebo/Sodeken, District # 1, Owensgrove, Lower Kru Coast, Sasstown 180606, Porkpa, District # 3, District # 4, Greenville, Firestone, Kakata",0.000127248076922621,0.000101861665062462
"LBR","no-estimate","admin1",1e-04,"Margibi, Montserrado, GrandBassa, Maryland, River Gee, Grand Cape Mount, River Cess, GrandKru, Sinoe, Bomi, Nimba, Gbapolu",6.6617971103535e-05,0.000108881608063076
"LBR","no-estimate","admin1",2e-04,"Margibi, Montserrado, Maryland, GrandBassa, Grand Cape Mount, River Cess, GrandKru, Sinoe, Bomi",8.84235571524915e-05,0.000144420269928062
"LBR","no-estimate","admin1",0.001,"Margibi, Maryland, GrandBassa, GrandKru, Grand Cape Mount, Sinoe",0.000113880982402414,0.000180348412561873
"LBR","no-estimate","admin2",1e-04,"District # 1, Stjohnriver, Mambah-Kaba, Greater Monrovia, Salala, Gibi, District # 3, Firestone, Pleebo/Sodeken, District # 4, Careysburg, Gbeapo, Todee, Porkpa, Owensgrove, Golakonneh, District # 2, Kakata, Timbo, Lower Kru Coast, Sasstown 180606, Dugbe River, Kpayan, Mecca, Greenville, Pyneston, Webbo, Jaedae Jaedepo, Panta-Kpa, Garwula, Tewor, Upperkrucoast, Buah, Barrobo, Jorquelleh, Klay, Bopolu, Gbarma, Tappita, Zoegeh, Kokoyah, Commnwealth, Fuamah, Butaw, Juarzon",4.40579297125968e-05,7.50044879516818e-05
"LBR","no-estimate","admin2",2e-04,"District # 1, Stjohnriver, Mambah-Kaba, Greater Monrovia, Gibi, District # 3, Pleebo/Sodeken, Careysburg, Firestone, District # 4, Porkpa, Owensgrove, Timbo, Lower Kru Coast, Sasstown 180606, Dugbe River, Kpayan, Todee, Webbo, Tewor, Jaedae Jaedepo, Buah, Upperkrucoast, Kakata, Golakonneh, Mecca, Zoegeh, Gbarma, Greenville, Klay, Commnwealth, Butaw, Juarzon, Panta-Kpa",5.73991475486185e-05,9.75652291757461e-05
"LBR","no-estimate","admin2",0.001,"Mambah-Kaba, Pleebo/Sodeken, Stjohnriver, District # 1, Porkpa, Owensgrove, Lower Kru Coast, Firestone, Kpayan, Sasstown 180606, Upperkrucoast, Kakata, District # 3, District # 4, Greenville, Todee, Butaw, Juarzon",9.50667002545304e-05,0.00015916688855525
"MDG","district-estimate","admin2",1e-04,"Betsiboka",8.99198093486255e-06,8.99198093486255e-06
"MDG","no-estimate","admin2",1e-04,"Atsinanana, Betsiboka",1.43286414717363e-05,3.58386448450605e-05
"MLI","district-estimate","admin1",1e-04,"Timbuktu, Gao",7.10889997765145e-05,7.10889997765145e-05
"MLI","district-estimate","admin2",1e-04,"Ansongo, Diéma, Djenné, Mopti, Youwarou, Tombouctou, Diré, Niafunké, Gourma-Rharous, Gao, Goundam",0.000106671359271668,0.000106671359271668
"MLI","district-estimate","admin2",2e-04,"Mopti, Tombouctou, Diéma, Youwarou, Djenné, Ansongo, Gourma-Rharous",0.000133220640336966,0.000133220640336966
"MLI","global-estimate","admin1",1e-04,"Timbuktu, Gao",7.10883880921696e-05,5.54168827745784e-05
"MLI","global-estimate","admin1",2e-04,"Timbuktu",0.000118148373756197,5.49485337505695e-05
"MLI","global-estimate","admin2",1e-04,"Diéma, Mopti, Youwarou, Tombouctou, Ansongo, Djenné, Niafunké, Gourma-Rharous, Diré, Goundam",0.000113286856236449,8.60505876833618e-05
"MLI","global-estimate","admin2",2e-04,"Gao, Tombouctou, Youwarou, Djenné, Diéma, Niafunké, Mopti, Ansongo, Gourma-Rharous, Diré",0.000142436686980869,0.000109386409901082
"MLI","no-estimate","admin1",1e-04,"Gao, Timbuktu, Mopti",6.39995119937435e-05,0.000132118719601724
"MLI","no-estimate","admin1",2e-04,"Timbuktu, Gao",7.10883880921696e-05,0.000148180637864855
"MLI","no-estimate","admin2",1e-04,"Ansongo, Gao, Diéma, Djenné, Mopti, Youwarou, Diré, Goundam, Gourma-Rharous, Niafunké, Tombouctou, Nioro",9.78076269506091e-05,0.000205746674135886
"MLI","no-estimate","admin2",2e-04,"Ansongo, Diéma, Mopti, Youwarou, Tombouctou, Djenné, Niafunké, Gourma-Rharous, Diré, Goundam",0.000113286856236449,0.000230092894676773
"MOZ","district-estimate","admin1",1e-04,"Cabo Delgado, Nampula, Nassa, Tete, Zambezia",0.000168385045159614,0.000168385045159614
"MOZ","district-estimate","admin1",2e-04,"Cabo Delgado, Nassa",0.000247099194750155,0.000247099194750155
"MOZ","district-estimate","admin2",1e-04,"Chiúre, Pemba, Meconta, Namapa, Lago, Lichinga, Sanga, Changara, Moatize, Inhassunge, Nicoadala, Ancuabe, Dondo, Cuamba, Alto Molocue, Montepuez, Murrupula, Chinde, Maganja da Costa, Milange, Nampula, Palma, Quissanga, Namacurra, Muanza, Mopeia, Ile, Lalaua, Tsangano, Mocimboa da Praia, Gurue, Gile, Machanga, Pebane, Mecufi, Muecate, Nhamatanda, Lugela, Buzi, Namuno, Macomia",0.000281149087395389,0.000281149087395389
"MOZ","district-estimate","admin2",2e-04,"Chiúre, Pemba, Meconta, Namapa, Lago, Changara, Inhassunge, Nicoadala, Sanga, Lichinga, Moatize, Alto Molocue, Montepuez, Murrupula, Chinde, Maganja da Costa, Milange, Palma, Quissanga, Mopeia, Ile, Lalaua, Mocimboa da Praia, Gurue, Cuamba, Gile, Mecufi, Nhamatanda, Namuno",0.000390478360896567,0.000390478360896567
"MOZ","district-estimate","admin2",0.001,"Chiúre, Meconta, Lago, Inhassunge, Changara, Montepuez, Maganja da Costa, Chinde, Lalaua, Mecufi, Nicoadala, Mocimboa da Praia",0.000820355898718752,0.000820355898718752
"MOZ","global-estimate","admin1",1e-04,"Cabo Delgado, Nassa, Tete, Nampula, Zambezia",0.000169336111657503,0.000133389060025177
"MOZ","global-estimate","admin1",2e-04,"Cabo Delgado, Nassa",0.000135818183202157,0.000193403562115982
"MOZ","global-estimate","admin2",1e-04,"Chiúre, Pemba, Meconta, Namapa, Lago, Lichinga, Sanga, Changara, Moatize, Inhassunge, Nicoadala, Ancuabe, Alto Molocue, Montepuez, Murrupula, Chinde, Maganja da Costa, Milange, Nampula, Palma, Quissanga, Muanza, Ile, Mopeia, Lalaua, Mocimboa da Praia, Gurue, Tsangano, Machanga, Namacurra, Pebane, Cuamba, Gile, Mecufi, Nhamatanda, Dondo, Muecate, Namuno",0.000311225322528661,0.000251003138796728
"MOZ","global-estimate","admin2",2e-04,"Chiúre, Meconta, Namapa, Lago, Lichinga, Sanga, Changara, Inhassunge, Nicoadala, Pemba, Moatize, Ancuabe, Montepuez, Murrupula, Maganja da Costa, Palma, Quissanga, Milange, Chinde, Ile, Nampula, Lalaua, Dondo, Gurue, Mocimboa da Praia, Machanga, Namacurra, Tsangano, Mecufi, Nhamatanda, Cuamba, Namuno",0.000249498072604342,0.000204022506546368
"MOZ","global-estimate","admin2",0.001,"Chiúre, Meconta, Lago, Inhassunge, Chinde, Montepuez, Lalaua, Mocimboa da Praia",0.00105823283463537,0.000803785607465308
"MOZ","no-estimate","admin1",1e-04,"Cabo Delgado, Nampula, Nassa, Tete, Zambezia, Sofala",0.000144816480364112,0.000259092392372371
"MOZ","no-estimate","admin1",2e-04,"Cabo Delgado, Nampula, Nassa, Tete, Zambezia",0.000169336111657503,0.000301969954620782
"MOZ","no-estimate","admin2",1e-04,"Ancuabe, Chiúre, Pemba, Meconta, Namapa, Cuamba, Lago, Lichinga, Sanga, Dondo, Changara, Moatize, Alto Molocue, Inhassunge, Nicoadala, Caia, Mecufi, Mogovolas, Chinde, Montepuez, Murrupula, Nampula, Maganja da Costa, Milange, Morrumbala, Palma, Machanga, Quissanga, Muanza, Namacurra, Boane, Mopeia, Ile, Mocuba, Namuno, Gurue, Marromeu, Lalaua, Tsangano, Mocimboa da Praia, Nhamatanda, Namaacha, Gile, Pebane, Mecuburi, Muembe, Muecate, Lugela, Buzi, Macomia, Namarroi, Muidumbe, Mueda",0.000221051428795226,0.000404127106577976
"MOZ","no-estimate","admin2",2e-04,"Chiúre, Pemba, Meconta, Namapa, Lago, Lichinga, Sanga, Changara, Moatize, Inhassunge, Nicoadala, Ancuabe, Alto Molocue, Montepuez, Murrupula, Nampula, Chinde, Maganja da Costa, Milange, Palma, Quissanga, Muanza, Ile, Mopeia, Lalaua, Tsangano, Mocimboa da Praia, Gurue, Machanga, Namacurra, Pebane, Cuamba, Gile, Mecufi, Nhamatanda, Muecate, Dondo, Namuno",0.000311225322528661,0.000568228057217106
"MOZ","no-estimate","admin2",0.001,"Chiúre, Meconta, Namapa, Lago, Changara, Inhassunge, Nicoadala, Pemba, Montepuez, Murrupula, Lichinga, Maganja da Costa, Palma, Chinde, Lalaua, Mocimboa da Praia, Quissanga, Mecufi",0.000619644869408309,0.00111581824194402
"MRT","district-estimate","admin1",1e-04,"Gorgol",4.6958228165609e-05,4.6958228165609e-05
"MRT","district-estimate","admin2",1e-04,"Monguel, Kaédi",0.000117787385303118,0.000117787385303118
"MRT","district-estimate","admin2",2e-04,"Monguel",0.00017499391303253,0.00017499391303253
"MRT","global-estimate","admin2",1e-04,"Monguel, Kaédi",0.000117666236915467,0.000104742714533494
"MRT","global-estimate","admin2",2e-04,"Monguel, Kaédi",0.00022250129609489,0.00019236250911601
"MRT","no-estimate","admin1",1e-04,"Gorgol",4.66995992633952e-05,9.8017541428061e-05
"MRT","no-estimate","admin1",2e-04,"Gorgol",4.66995992633952e-05,9.8017541428061e-05
"MRT","no-estimate","admin2",1e-04,"Kaédi, Monguel, Barkéol",7.84832918074379e-05,0.000192067800299709
"MRT","no-estimate","admin2",2e-04,"Monguel, Kaédi",0.000117666236915467,0.000287859981940558
"MWI","district-estimate","admin1",1e-04,"Chikwawa, Nsanje, Machinga, Mwanza, Mulanje",8.85925599705195e-05,8.85925599705195e-05
"MWI","district-estimate","admin1",2e-04,"Mulanje",4.80979102623854e-06,4.80979102623854e-06
"MWI","district-estimate","admin2",1e-04,"Ngabu Urban, TA Lundu, TA Ngabu, TA Kilupula, Liwonde Town, SC Sitola, Majete Game Reserve - Neno, SC Mbenje, TA Mlolo, TA Nazombe, SC Mwakaboko, Lake Chilwa, Nyika National Park - Rumphi, TA Katumbi, TA Kuntumanji, TA Malemia, TA Chapananga, Karonga Town, TA Changata, TA Chikowi, Zomba City, TA Makhwira, TA Nthache, TA Mlumbe, TA Kunthembwe, TA Kuntaja, Mwabvi Game Reserve, TA Makata, TA Chitera, Lengwe National Park, TA Mwambo, SC Kwethemule, TA Kyungu, TA Chigaru, SC Chikweo, SC Ngokwe, TA Nyambi, SC Mbwana Nyambi, SC Chapinduka, SC Thukuta, SC Mbiza, TA Wasambo, Lake Malawi, SC Chiwalo, TA Kawinga, TA Liwonde, Chikwawa Boma, TA Kasisi, TA Katunga, SC Juma, Liwonda National Park, TA Maseya, SC Mphuka, TA Chikumbu, TA Mabuka, TA Nthiramanja, Majete Game Reserve - Chikwawa, Majete Game Reserve - Mwanza, Chiradzulu Boma, TA Nchema, TA Fukamapiri, TA Mkhumba, SC Kachulu, SC Mwalweni, Lake Chiuta, SC Chowe, TA Somba, TA Thomas, TA Musisya, Nsanje Boma, TA Chimombo, TA Ndamera, TA Nyachikadza, TA Mwamlowe, Nyika N.P. - Chitipa, SC Mlomba, SC Laston Njema, TA Nsabwe, TA Kapeni, TA Mpama, TA Machinjili, SC Makoka, Nyipa N. P. - Karonga, SC Mwirang'ombe",4.75514176311027e-05,4.75514176311027e-05
"MWI","district-estimate","admin2",2e-04,"Ngabu Urban, TA Ngabu, Liwonde Town, SC Sitola, TA Mlolo, Lake Chilwa, TA Changata, TA Chapananga, TA Nthache, TA Kilupula, TA Lundu, Majete Game Reserve - Neno, Mwabvi Game Reserve, TA Makhwira, TA Katumbi, SC Mbenje, TA Chigaru, SC Chikweo, TA Nyambi, SC Mwakaboko, SC Mbwana Nyambi, SC Thukuta, SC Chiwalo, SC Chapinduka, SC Mbiza, TA Maseya, TA Wasambo, TA Chikumbu, TA Mabuka, TA Nthiramanja, Chikwawa Boma, TA Kasisi, TA Katunga, SC Ngokwe, Majete Game Reserve - Chikwawa, TA Liwonde, TA Chimombo, TA Ndamera, TA Nyachikadza, Lake Chiuta, TA Mwamlowe, SC Mphuka, TA Thomas, TA Malemia, Nyika N.P. - Chitipa, Nsanje Boma, TA Mwambo, TA Kawinga, TA Somba, Lake Malawi, SC Makoka",6.14968950476e-05,6.14968950476e-05
"MWI","district-estimate","admin2",0.001,"Liwonde Town, SC Sitola, Majete Game Reserve - Neno, SC Chikweo, TA Chikumbu, TA Ndamera",0.000256905369016793,0.000256905369016793
"MWI","global-estimate","admin1",1e-04,"Chikwawa, Nsanje, Machinga, Mwanza, Mulanje",8.82674075033058e-05,5.71571818914865e-05
"MWI","global-estimate","admin1",2e-04,"Mulanje",2.97482631771393e-06,3.76891792135897e-06
"MWI","global-estimate","admin2",1e-04,"Ngabu Urban, TA Lundu, TA Ngabu, Liwonde Town, SC Sitola, SC Mbenje, TA Mlolo, TA Mlumbe, Lake Chilwa, TA Katumbi, TA Malemia, TA Chapananga, TA Makhwira, TA Nthache, Majete Game Reserve - Neno, TA Changata, TA Kilupula, TA Nazombe, Zomba City, SC Mwakaboko, Karonga Town, Liwonda National Park, TA Kunthembwe, Mwabvi Game Reserve, TA Makata, Nyika N.P. - Chitipa, TA Nsabwe, TA Chigaru, SC Chikweo, TA Nyambi, SC Mbwana Nyambi, SC Thukuta, SC Mbiza, SC Chiwalo, TA Liwonde, TA Kasisi, TA Katunga, TA Wasambo, SC Chapinduka, TA Maseya, TA Chikumbu, TA Mabuka, TA Nthiramanja, Chikwawa Boma, Majete Game Reserve - Chikwawa, SC Ngokwe, TA Kuntaja, TA Malenga Mzoma, SC Kwethemule, Lengwe National Park, Lake Malawi, TA Thomas, SC Chowe, TA Chitera, Nsanje Boma, TA Chimombo, TA Ndamera, TA Nyachikadza, SC Mphuka, Lake Chiuta, TA Mwamlowe, TA Kuntumanji, TA Kawinga, SC Laston Njema, TA Mwambo, Chiradzulu Boma, TA Nchema, TA Chikowi, SC Makoka, TA Somba, Nyipa N. P. - Karonga, SC Mwirang'ombe, SC Mkumbira, SC Kachulu",5.11951408751301e-05,4.19402355802768e-05
"MWI","global-estimate","admin2",2e-04,"Ngabu Urban, Liwonde Town, SC Sitola, Lake Chilwa, TA Makhwira, TA Nthache, TA Ngabu, TA Mlolo, TA Katumbi, TA Kuntaja, Majete Game Reserve - Neno, Mwabvi Game Reserve, TA Changata, TA Chapananga, TA Kilupula, SC Mbenje, TA Nazombe, TA Lundu, TA Nyambi, SC Mbwana Nyambi, SC Thukuta, TA Wasambo, SC Chiwalo, SC Mbiza, TA Chikumbu, TA Mabuka, TA Nthiramanja, Chikwawa Boma, TA Kasisi, TA Katunga, TA Maseya, SC Ngokwe, Lengwe National Park, SC Chapinduka, SC Chikweo, TA Chigaru, TA Chitera, TA Ndamera, TA Nyachikadza, SC Mphuka, Lake Chiuta, TA Thomas, TA Chimombo, TA Musisya, SC Laston Njema, SC Mwakaboko, Nsanje Boma, Lake Malawi, TA Mwambo, TA Malemia, SC Mwirang'ombe, TA Kawinga, TA Liwonde, SC Makoka, TA Somba",5.56257308579207e-05,3.93181813380534e-05
"MWI","no-estimate","admin1",1e-04,"Chikwawa, Karonga, Machinga, Nsanje, Phalombe, Mwanza, Mulanje, Thyolo, Likoma, Zomba, Chiradzulu",5.33525798226677e-05,9.99339124075126e-05
"MWI","no-estimate","admin1",2e-04,"Chikwawa, Nsanje, Machinga, Mwanza, Mulanje",8.82674075033058e-05,0.00013977214390389
"MWI","no-estimate","admin2",1e-04,"Lengwe National Park, Ngabu Urban, TA Chapananga, TA Lundu, TA Makhwira, TA Ngabu, Karonga Town, TA Kilupula, TA Kyungu, Liwonda National Park, Liwonde Town, SC Sitola, Majete Game Reserve - Mwanza, Majete Game Reserve - Neno, SC Mbenje, TA Mlolo, TA Nazombe, TA Malemia, TA Mlumbe, Chiradzulu Boma, TA Nchema, SC Mwakaboko, SC Mposa, Lake Chilwa, Nyika National Park - Rumphi, TA Katumbi, TA Kuntumanji, TA Nthache, TA Changata, TA Chikowi, Zomba City, Lake Malawi, TA Nsamala, Majete Game Reserve - Chikwawa, TA Machinjili, TA Kuntaja, TA Kunthembwe, TA Kasisi, TA Chitera, Mwabvi Game Reserve, TA Kapeni, TA Makata, TA Mpama, SC Fukamalaza, SC Kwethemule, TA Nsabwe, SC Mbawela, SC Chamba, TA Mwambo, Nyika N.P. - Chitipa, TA Makanjila, TA Likoswe, TA Chigaru, TA Wasambo, Lake Chiuta, SC Chikweo, SC Mlomba, SC Ngokwe, TA Kawinga, TA Nyambi, SC Mbwana Nyambi, SC Juma, TA Symon, TA Malenga Mzoma, TA Mkhumba, SC Chapinduka, SC Thukuta, SC Mbiza, SC Kachulu, SC Mwalweni, SC Chiwalo, TA Liwonde, TA Somba, Chikwawa Boma, TA Katunga, TA Maseya, SC Malanda, TA Fukamapiri, SC Chowe, TA Mwamlowe, SC Mphuka, TA Thomas, SC Mwirang'ombe, TA Ndindi, TA Chikumbu, TA Mabuka, TA Nthiramanja, Monkey Bay Urban, SC Zilakoma, Nyipa N. P. - Karonga, TA Nchilamwela, SC Mwahenga, TA Pemba, TA Musisya, Nsanje Boma, TA Chimombo, TA Ndamera, TA Nyachikadza, SC Mwankhunikira, TA Mlauli, TA Kapichi, SC Laston Njema, SC Makoka, Thyolo Boma, TA Maganga, TA Kuluunda, SC Mkumbira",3.93969665045871e-05,7.98911477916944e-05
"MWI","no-estimate","admin2",2e-04,"Ngabu Urban, TA Lundu, TA Ngabu, TA Kilupula, Liwonde Town, SC Sitola, SC Mbenje, TA Mlolo, TA Mlumbe, Majete Game Reserve - Neno, Lake Chilwa, TA Nazombe, TA Katumbi, TA Kuntumanji, TA Malemia, TA Chapananga, TA Makhwira, TA Nthache, TA Changata, Zomba City, SC Mwakaboko, Karonga Town, Liwonda National Park, TA Kunthembwe, Lengwe National Park, Mwabvi Game Reserve, TA Makata, TA Chitera, Nyika National Park - Rumphi, TA Chikowi, Nyika N.P. - Chitipa, TA Nsabwe, TA Chigaru, SC Chikweo, SC Ngokwe, TA Nyambi, SC Mbwana Nyambi, SC Thukuta, SC Mbiza, TA Wasambo, SC Chiwalo, TA Liwonde, Chikwawa Boma, TA Kasisi, TA Katunga, TA Kawinga, TA Kuntaja, SC Chapinduka, TA Maseya, SC Kachulu, Lake Malawi, TA Chikumbu, TA Mabuka, TA Nthiramanja, Majete Game Reserve - Chikwawa, TA Malenga Mzoma, SC Kwethemule, TA Nchilamwela, TA Thomas, SC Mphuka, Lake Chiuta, SC Chowe, Nsanje Boma, TA Chimombo, TA Ndamera, TA Nyachikadza, TA Mwamlowe, TA Kapeni, Chiradzulu Boma, TA Nchema, TA Musisya, SC Laston Njema, TA Mwambo, SC Makoka, SC Mwirang'ombe, TA Somba, Nyipa N. P. - Karonga, SC Mlomba, TA Mkhumba, SC Mkumbira, Monkey Bay Urban",4.79114839055311e-05,9.64627781837048e-05
"MWI","no-estimate","admin2",0.001,"Liwonde Town, SC Sitola, Lake Chilwa, Majete Game Reserve - Neno, TA Mlolo, TA Lundu, TA Chikumbu, SC Chapinduka, Chikwawa Boma, TA Kasisi, TA Ndamera, SC Chikweo, TA Maseya, TA Mabuka, TA Nyachikadza, Mwabvi Game Reserve, TA Chimombo, SC Chiwalo",0.000103286215640412,0.000212836009260644
"NAM","district-estimate","admin1",1e-04,"Khomas, Kunene",0.000543526879082978,0.000543526879082978
"NAM","district-estimate","admin1",2e-04,"Kunene, Khomas",0.000543526879082978,0.000543526879082978
"NAM","district-estimate","admin1",0.001,"Kunene",0.000920181424546335,0.000920181424546335
"NAM","district-estimate","admin2",1e-04,"Katutura Central, Katutura East, Khomasdal North, Moses Garoeb, Soweto, Tobias Hainyeko, Wanaheda, Epupa, Windhoek Rural, Windhoek West, Katima Muliro Urban, Rehoboth Rural, Gibeon, Omatako, Ruacana, Steinhausen, Windhoek East, Opuwo",0.000308400250284066,0.000308400250284066
"NAM","district-estimate","admin2",2e-04,"Moses Garoeb, Tobias Hainyeko, Wanaheda, Epupa, Katutura Central, Katutura East, Khomasdal North, Soweto, Windhoek Rural, Gibeon, Rehoboth Rural, Ruacana, Opuwo, Windhoek East, Windhoek West",0.0003695447493339,0.0003695447493339
"NAM","district-estimate","admin2",0.001,"Epupa, Opuwo",0.0019998420020704,0.0019998420020704
"NAM","global-estimate","admin1",1e-04,"Khomas, Kunene",0.000543620394074028,0.000463977905122714
"NAM","global-estimate","admin1",2e-04,"Kunene, Khomas",0.000744846343873789,0.000429905151227293
"NAM","global-estimate","admin1",0.001,"Kunene",0.000920181424546335,0.000715014183645094
"NAM","global-estimate","admin2",1e-04,"Katutura Central, Katutura East, Khomasdal North, Moses Garoeb, Soweto, Tobias Hainyeko, Wanaheda, Windhoek Rural, Epupa, Windhoek East, Windhoek West, Katima Muliro Urban, Gibeon, Rehoboth Rural, Omatako, Ruacana, Steinhausen, Opuwo",0.000308586687277257,0.000249651606157116
"NAM","global-estimate","admin2",2e-04,"Katutura Central, Katutura East, Soweto, Tobias Hainyeko, Epupa, Moses Garoeb, Khomasdal North, Wanaheda, Windhoek Rural, Katima Muliro Urban, Rehoboth Rural, Omatako, Ruacana, Windhoek East, Steinhausen, Opuwo, Windhoek West",0.00045463844959963,0.000365721446517139
"NAM","global-estimate","admin2",0.001,"Epupa, Soweto, Ruacana, Opuwo",0.00103814242404885,0.000802216194109587
"NAM","no-estimate","admin1",1e-04,"Khomas, Kunene, Otjozondjupa, Omusati",0.000271872231863201,0.000546097974425427
"NAM","no-estimate","admin1",2e-04,"Khomas, Kunene, Otjozondjupa",0.000362439343777146,0.000728027090467673
"NAM","no-estimate","admin1",0.001,"Kunene, Khomas",0.000543620394074028,0.00109193088521704
"NAM","no-estimate","admin2",1e-04,"Katutura Central, Katutura East, Khomasdal North, Moses Garoeb, Soweto, Tobias Hainyeko, Wanaheda, Windhoek Rural, Epupa, Windhoek East, Windhoek West, Katima Muliro Rural, Katima Muliro Urban, Gibeon, Rehoboth Rural, Kabe, Okahandja, Omatako, Ruacana, Steinhausen, Opuwo, Mariental Rural",0.000252603322870107,0.000481185834530181
"NAM","no-estimate","admin2",2e-04,"Katutura Central, Katutura East, Khomasdal North, Moses Garoeb, Soweto, Tobias Hainyeko, Wanaheda, Windhoek Rural, Epupa, Windhoek East, Windhoek West, Katima Muliro Urban, Gibeon, Rehoboth Rural, Okahandja, Omatako, Ruacana, Steinhausen, Opuwo",0.00029235795413938,0.00055662885471934
"NAM","no-estimate","admin2",0.001,"Epupa, Soweto, Moses Garoeb, Khomasdal North, Tobias Hainyeko, Windhoek Rural, Ruacana, Opuwo, Windhoek East, Windhoek West",0.000493062697101138,0.000916134075595615
"NER","district-estimate","admin1",1e-04,"Tillabéry, Diffa, Niamey",7.3293243898602e-05,7.3293243898602e-05
"NER","district-estimate","admin1",2e-04,"Diffa, Tillabéry",7.16366651613316e-05,7.16366651613316e-05
"NER","district-estimate","admin2",1e-04,"Diffa, Téra, Tillabéry, Niamey, Bkonni, Kollo, Madaoua, Maïné-Soroa",0.000138367133612068,0.000138367133612068
"NER","district-estimate","admin2",2e-04,"Tillabéry, Diffa, Téra, Bkonni, Kollo, Maïné-Soroa",0.000164208836142433,0.000164208836142433
"NER","district-estimate","admin2",0.001,"Tillabéry",0.000634141989982652,0.000634141989982652
"NER","global-estimate","admin1",1e-04,"Niamey, Tillabéry, Diffa",7.33317786232392e-05,6.71596205175848e-05
"NER","global-estimate","admin1",2e-04,"Diffa",0.000146346797609494,5.5662862333923e-05
"NER","global-estimate","admin2",1e-04,"Diffa, Téra, Tillabéry, Niamey, Kollo, Bkonni, Maïné-Soroa",0.000152185767142353,0.000121977449180532
"NER","global-estimate","admin2",2e-04,"Diffa, Téra, Tillabéry, Niamey, Kollo, Bkonni",0.000328838650349949,0.000265971479106401
"NER","no-estimate","admin1",1e-04,"Diffa, Niamey, Tillabéry",7.33317786232392e-05,0.000193954236439698
"NER","no-estimate","admin1",2e-04,"Tillabéry, Niamey, Diffa",7.33317786232392e-05,0.000193954236439698
"NER","no-estimate","admin2",1e-04,"Diffa, Niamey, Bkonni, Téra, Tillabéry, Kollo, Madaoua, N'Guigmi, Madarounfa, Maïné-Soroa",0.000113415680478547,0.000256287042278947
"NER","no-estimate","admin2",2e-04,"Diffa, Niamey, Téra, Tillabéry, Kollo, Bkonni, Maïné-Soroa",0.000152185767142353,0.00035226588292704
"NER","no-estimate","admin2",0.001,"Tillabéry, Diffa",0.0003774448226675,0.000832123943402385
"NGA","district-estimate","admin1",1e-04,"Bauchi, Borno, Gombe, Zamfara, Kaduna, Nassarawa, Katsina, Taraba, Adamawa, Kebbi, Kano, Sokoto, Federal Capital Territory, Jigawa, Yobe",0.000122309593525017,0.000122309593525017
