"ISO","threshold","confirmation_lens","admin_level","NAME","mean_observed_ir","mean_clinical_ir","eff"
"MOZ",1e-04,"district-estimate","admin2","Alto Molocue",1.69058990834104e-05,2.90469213776203e-05,1.08346431241231
"MOZ",1e-04,"district-estimate","admin2","Ancuabe",4.60398011776086e-05,9.45965021600866e-05,0.988653940208056
"MOZ",1e-04,"district-estimate","admin2","Buzi",1.09404589990698e-05,2.07623429038451e-05,0.364051607021052
"MOZ",1e-04,"district-estimate","admin2","Changara",0.000219568221051309,0.000424218904407547,1.80894335247872
"MOZ",1e-04,"district-estimate","admin2","Chinde",5.19114138377764e-05,0.000105875628441654,1.07867859749885
"MOZ",1e-04,"district-estimate","admin2","Chiúre",0.000577446387472189,0.00106441192885568,9.65780516409916
"MOZ",1e-04,"district-estimate","admin2","Cuamba",6.91337278879274e-05,0.000131015806124622,0.371034730086056
"MOZ",1e-04,"district-estimate","admin2","Dondo",7.39640174530839e-05,0.000138104184565648,0.400993477679275
"MOZ",1e-04,"district-estimate","admin2","Gile",6.92505036580791e-06,1.27488560668565e-05,0.565261860325612
"MOZ",1e-04,"district-estimate","admin2","Gurue",1.50057228991522e-05,2.59047359688925e-05,0.674430794574877
"MOZ",1e-04,"district-estimate","admin2","Ile",8.7923785362002e-06,1.71794683563917e-05,1.02831917868881
"MOZ",1e-04,"district-estimate","admin2","Inhassunge",0.000411708214279474,0.000771552005290948,2.82812062805734
"MOZ",1e-04,"district-estimate","admin2","Lago",0.000411627943561707,0.000822191098061828,7.65295342577298
"MOZ",1e-04,"district-estimate","admin2","Lalaua",0.0010093740092868,0.00196447990045993,14.4466268342577
"MOZ",1e-04,"district-estimate","admin2","Lichinga",0.00054276539650544,0.00100381486089347,2.4123797724258
"MOZ",1e-04,"district-estimate","admin2","Lugela",5.93765313894024e-06,1.09969852730312e-05,0.384555175492105
"MOZ",1e-04,"district-estimate","admin2","Machanga",4.28178619271841e-06,9.16974654334513e-06,0.471473905891349
"MOZ",1e-04,"district-estimate","admin2","Macomia",4.43888296804459e-06,8.2997615283591e-06,0.417941552403229
"MOZ",1e-04,"district-estimate","admin2","Maganja da Costa",0.000117151741212387,0.000222175535706635,1.30188933897847
"MOZ",1e-04,"district-estimate","admin2","Meconta",0.000599164038947287,0.00110284870410793,3.54551944547032
"MOZ",1e-04,"district-estimate","admin2","Mecufi",0.000110684402903001,0.000204536955506774,1.27290776289537
"MOZ",1e-04,"district-estimate","admin2","Milange",4.11432445500055e-05,7.46569578148659e-05,0.786900413929218
"MOZ",1e-04,"district-estimate","admin2","Moatize",0.000263590235382118,0.000494947006096844,1.07874334095255
"MOZ",1e-04,"district-estimate","admin2","Mocimboa da Praia",3.71935250207341e-05,6.83272935291601e-05,2.05444466066515
"MOZ",1e-04,"district-estimate","admin2","Montepuez",0.000919516973744477,0.00177853182045424,3.71172020565023
"MOZ",1e-04,"district-estimate","admin2","Mopeia",1.25555728779883e-05,2.38403468596476e-05,0.783667223577782
"MOZ",1e-04,"district-estimate","admin2","Muanza",5.02833541594871e-06,1.05772472170598e-05,0.444946076267311
"MOZ",1e-04,"district-estimate","admin2","Muecate",2.36731794944419e-05,4.48558163410542e-05,0.682623322534441
"MOZ",1e-04,"district-estimate","admin2","Murrupula",0.000193263478091397,0.000398852828921544,2.49428945571263
"MOZ",1e-04,"district-estimate","admin2","Namacurra",1.89551863774501e-05,4.06566376069541e-05,0.476825537320343
"MOZ",1e-04,"district-estimate","admin2","Namapa",0.000122709358771478,0.000244777186858041,2.31502896420769
"MOZ",1e-04,"district-estimate","admin2","Nampula",3.34832557979391e-05,6.29880357045674e-05,0.465011528301423
"MOZ",1e-04,"district-estimate","admin2","Namuno",1.15591143571017e-05,2.29342259296786e-05,0.956827396234236
"MOZ",1e-04,"district-estimate","admin2","Nhamatanda",2.02812423221605e-05,4.06167673855998e-05,0.669250038691541
"MOZ",1e-04,"district-estimate","admin2","Nicoadala",0.000440764865856795,0.000837775585166952,1.95701795542548
"MOZ",1e-04,"district-estimate","admin2","Palma",2.80982732346947e-05,5.05899328284974e-05,0.691698244484272
"MOZ",1e-04,"district-estimate","admin2","Pebane",8.68641336461444e-06,1.73275295895465e-05,0.421660797423158
"MOZ",1e-04,"district-estimate","admin2","Pemba",0.000174319193794095,0.000334500046337024,1.40775609734897
"MOZ",1e-04,"district-estimate","admin2","Quissanga",4.54679829268966e-05,9.61458256916505e-05,0.464651405089673
"MOZ",1e-04,"district-estimate","admin2","Sanga",5.12136830711267e-05,9.75475409566341e-05,1.11110429941618
"MOZ",1e-04,"district-estimate","admin2","Tsangano",2.5514385154868e-05,5.37938071023975e-05,0.720628126450599
"MOZ",2e-04,"district-estimate","admin2","Alto Molocue",1.69058990834104e-05,2.90469213776203e-05,2.11315605760029
"MOZ",2e-04,"district-estimate","admin2","Changara",0.000219568221051309,0.000424218904407547,1.81949419899561
"MOZ",2e-04,"district-estimate","admin2","Chinde",5.19114138377764e-05,0.000105875628441654,1.42585075498016
"MOZ",2e-04,"district-estimate","admin2","Chiúre",0.000577446387472189,0.00106441192885568,10.4917028709634
"MOZ",2e-04,"district-estimate","admin2","Cuamba",6.91337278879274e-05,0.000131015806124622,0.722135009228995
"MOZ",2e-04,"district-estimate","admin2","Gile",6.92505036580791e-06,1.27488560668565e-05,1.14136412121155
"MOZ",2e-04,"district-estimate","admin2","Gurue",1.50057228991522e-05,2.59047359688925e-05,0.939819706169693
"MOZ",2e-04,"district-estimate","admin2","Ile",8.7923785362002e-06,1.71794683563917e-05,1.54849988254389
"MOZ",2e-04,"district-estimate","admin2","Inhassunge",0.000411708214279474,0.000771552005290948,3.52501794194667
"MOZ",2e-04,"district-estimate","admin2","Lago",0.000411627943561707,0.000822191098061828,7.80628141367698
"MOZ",2e-04,"district-estimate","admin2","Lalaua",0.0010093740092868,0.00196447990045993,14.4466268342577
"MOZ",2e-04,"district-estimate","admin2","Lichinga",0.00054276539650544,0.00100381486089347,2.42830028455054
"MOZ",2e-04,"district-estimate","admin2","Maganja da Costa",0.000117151741212387,0.000222175535706635,1.47857461542759
"MOZ",2e-04,"district-estimate","admin2","Meconta",0.000599164038947287,0.00110284870410793,3.51352690637831
"MOZ",2e-04,"district-estimate","admin2","Mecufi",0.000110684402903001,0.000204536955506774,1.32200848080812
"MOZ",2e-04,"district-estimate","admin2","Milange",4.11432445500055e-05,7.46569578148659e-05,1.36070543993805
"MOZ",2e-04,"district-estimate","admin2","Moatize",0.000263590235382118,0.000494947006096844,1.10110102535457
"MOZ",2e-04,"district-estimate","admin2","Mocimboa da Praia",3.71935250207341e-05,6.83272935291601e-05,2.45918568085705
"MOZ",2e-04,"district-estimate","admin2","Montepuez",0.000919516973744477,0.00177853182045424,3.81545081243415
"MOZ",2e-04,"district-estimate","admin2","Mopeia",1.25555728779883e-05,2.38403468596476e-05,0.986471948434363
"MOZ",2e-04,"district-estimate","admin2","Murrupula",0.000193263478091397,0.000398852828921544,2.38602376920032
"MOZ",2e-04,"district-estimate","admin2","Namapa",0.000122709358771478,0.000244777186858041,2.28609481727045
"MOZ",2e-04,"district-estimate","admin2","Namuno",1.15591143571017e-05,2.29342259296786e-05,0.896216810769744
"MOZ",2e-04,"district-estimate","admin2","Nhamatanda",2.02812423221605e-05,4.06167673855998e-05,1.04589407019262
"MOZ",2e-04,"district-estimate","admin2","Nicoadala",0.000440764865856795,0.000837775585166952,2.22121117361319
"MOZ",2e-04,"district-estimate","admin2","Palma",2.80982732346947e-05,5.05899328284974e-05,0.958046571223464
"MOZ",2e-04,"district-estimate","admin2","Pemba",0.000174319193794095,0.000334500046337024,1.69060608718259
"MOZ",2e-04,"district-estimate","admin2","Quissanga",4.54679829268966e-05,9.61458256916505e-05,0.895079019922869
"MOZ",2e-04,"district-estimate","admin2","Sanga",5.12136830711267e-05,9.75475409566341e-05,1.58505088769028
"MOZ",0.001,"district-estimate","admin2","Changara",0.000219568221051309,0.000424218904407547,3.77516079164524
"MOZ",0.001,"district-estimate","admin2","Chinde",5.19114138377764e-05,0.000105875628441654,5.17036733139375
"MOZ",0.001,"district-estimate","admin2","Chiúre",0.000577446387472189,0.00106441192885568,9.8599388519622
"MOZ",0.001,"district-estimate","admin2","Inhassunge",0.000411708214279474,0.000771552005290948,5.79693888628333
"MOZ",0.001,"district-estimate","admin2","Lago",0.000411627943561707,0.000822191098061828,8.61520750694505
"MOZ",0.001,"district-estimate","admin2","Lalaua",0.0010093740092868,0.00196447990045993,14.4466268342577
"MOZ",0.001,"district-estimate","admin2","Maganja da Costa",0.000117151741212387,0.000222175535706635,4.09836508897701
"MOZ",0.001,"district-estimate","admin2","Meconta",0.000599164038947287,0.00110284870410793,7.48031647005032
"MOZ",0.001,"district-estimate","admin2","Mecufi",0.000110684402903001,0.000204536955506774,3.87811226626324
"MOZ",0.001,"district-estimate","admin2","Mocimboa da Praia",3.71935250207341e-05,6.83272935291601e-05,7.94534080730902
"MOZ",0.001,"district-estimate","admin2","Montepuez",0.000919516973744477,0.00177853182045424,5.67151425363712
"MOZ",0.001,"district-estimate","admin2","Nicoadala",0.000440764865856795,0.000837775585166952,3.75718303211224
"MOZ",1e-04,"global-estimate","admin1","Cabo Delgado",0.000166400419467251,0.000397355304287611,0.852644894662564
"MOZ",1e-04,"global-estimate","admin1","Nampula",5.16302486465372e-05,0.000122947300804355,0.502133966075232
"MOZ",1e-04,"global-estimate","admin1","Nassa",0.000123961284755541,0.000294887139308069,0.552257225080936
"MOZ",1e-04,"global-estimate","admin1","Tete",6.28791069063505e-05,0.000149713789862381,0.423178874828875
"MOZ",1e-04,"global-estimate","admin1","Zambezia",5.75734332139345e-05,0.000136493969264684,0.274224178402056
"MOZ",2e-04,"global-estimate","admin1","Cabo Delgado",0.00016425108138417,0.000419493184905095,1.50028058614407
"MOZ",2e-04,"global-estimate","admin1","Nassa",0.000114815610008875,0.000293835605625476,2.74613382644312
"MOZ",1e-04,"global-estimate","admin2","Alto Molocue",1.18882252639033e-05,2.90469214059508e-05,1.59303189185035
"MOZ",1e-04,"global-estimate","admin2","Ancuabe",3.99964504895406e-05,9.45965043036645e-05,0.962003413537743
"MOZ",1e-04,"global-estimate","admin2","Changara",0.000178258401334905,0.00042390887103678,1.77529583794988
"MOZ",1e-04,"global-estimate","admin2","Chinde",4.41221290042356e-05,0.000105234338898985,1.38116832741952
"MOZ",1e-04,"global-estimate","admin2","Chiúre",0.000449224515851991,0.00106441192488361,9.6781347210555
"MOZ",1e-04,"global-estimate","admin2","Cuamba",5.50655480220091e-05,0.000131015806124622,0.55703377684034
"MOZ",1e-04,"global-estimate","admin2","Dondo",6.22063973356576e-05,0.000148035788331674,0.643422244695217
"MOZ",1e-04,"global-estimate","admin2","Gile",5.28505586866213e-06,1.27488560780082e-05,1.13457616531032
"MOZ",1e-04,"global-estimate","admin2","Gurue",1.12866427913528e-05,2.59047359987072e-05,0.812832640073178
"MOZ",1e-04,"global-estimate","admin2","Ile",7.37782677712514e-06,1.71794683960524e-05,0.956703081986657
"MOZ",1e-04,"global-estimate","admin2","Inhassunge",0.000404982003577864,0.000956052892714016,2.95046120359886
"MOZ",1e-04,"global-estimate","admin2","Lago",0.000352880966188584,0.000836183185764666,7.65295342577298
"MOZ",1e-04,"global-estimate","admin2","Lalaua",0.000812354406273949,0.00196447990045789,14.4466268342577
"MOZ",1e-04,"global-estimate","admin2","Lichinga",0.000421204491568297,0.00100325069549079,2.42017411884984
"MOZ",1e-04,"global-estimate","admin2","Machanga",3.75261749006069e-06,8.81166359293128e-06,0.17536526316835
"MOZ",1e-04,"global-estimate","admin2","Maganja da Costa",9.46591622536534e-05,0.000223093945616097,1.2744200461819
"MOZ",1e-04,"global-estimate","admin2","Meconta",0.000466232133998491,0.00110284870410706,3.51352690637831
"MOZ",1e-04,"global-estimate","admin2","Mecufi",8.66226492546414e-05,0.000204536956165418,1.30134374420743
"MOZ",1e-04,"global-estimate","admin2","Milange",3.10456973433723e-05,7.45238860213012e-05,0.840152484172438
"MOZ",1e-04,"global-estimate","admin2","Moatize",0.000216386419695691,0.000514900898438154,1.08620171216437
"MOZ",1e-04,"global-estimate","admin2","Mocimboa da Praia",2.95400034758061e-05,7.00436590277498e-05,2.05121250038841
"MOZ",1e-04,"global-estimate","admin2","Montepuez",0.000744515521979263,0.00177853182045333,3.71172020565023
"MOZ",1e-04,"global-estimate","admin2","Mopeia",1.01001651109488e-05,2.38403463564576e-05,0.930338455626941
"MOZ",1e-04,"global-estimate","admin2","Muanza",4.47834767642814e-06,1.0573360372602e-05,0.437462708253819
"MOZ",1e-04,"global-estimate","admin2","Muecate",1.90079918107651e-05,4.48558144057984e-05,0.653885884147763
"MOZ",1e-04,"global-estimate","admin2","Murrupula",0.000168325385619415,0.000398852831154536,2.34263448358032
"MOZ",1e-04,"global-estimate","admin2","Namacurra",1.71544389964773e-05,4.06632318169317e-05,0.490616656025905
"MOZ",1e-04,"global-estimate","admin2","Namapa",0.000103249240294257,0.000244777187686838,2.31502896420769
"MOZ",1e-04,"global-estimate","admin2","Nampula",2.65687783900765e-05,6.29880352925268e-05,0.469163996295556
"MOZ",1e-04,"global-estimate","admin2","Namuno",9.61529269559392e-06,2.29342259435389e-05,0.951443528351494
"MOZ",1e-04,"global-estimate","admin2","Nhamatanda",1.70269539231691e-05,4.06167673826391e-05,0.778398458379381
"MOZ",1e-04,"global-estimate","admin2","Nicoadala",0.000353619433422847,0.0008406994505118,1.97519905136815
"MOZ",1e-04,"global-estimate","admin2","Palma",2.06242959713832e-05,5.05906893004887e-05,0.88341208326676
"MOZ",1e-04,"global-estimate","admin2","Pebane",7.30419177911568e-06,1.72312802129329e-05,0.357396592792788
"MOZ",1e-04,"global-estimate","admin2","Pemba",0.000152239692022816,0.000359943510650779,1.42262618296843
"MOZ",1e-04,"global-estimate","admin2","Quissanga",3.98058947832435e-05,9.64148606043617e-05,0.452526781346024
"MOZ",1e-04,"global-estimate","admin2","Sanga",4.12612260741698e-05,9.75155102545731e-05,1.18351796400362
"MOZ",1e-04,"global-estimate","admin2","Tsangano",2.20325469596944e-05,5.30337458379231e-05,0.637319500541534
"MOZ",2e-04,"global-estimate","admin2","Ancuabe",3.75594321694965e-05,9.54442908344638e-05,0.0682358723526895
"MOZ",2e-04,"global-estimate","admin2","Changara",0.000178261359925223,0.000460370075431602,1.59232215101009
"MOZ",2e-04,"global-estimate","admin2","Chinde",3.37084077427085e-05,8.62235665459466e-05,4.95067255970408
"MOZ",2e-04,"global-estimate","admin2","Chiúre",0.000411644434242114,0.00106477540187768,10.494765531517
"MOZ",2e-04,"global-estimate","admin2","Cuamba",5.18668173619566e-05,0.000133867087339357,-0.706079829096006
"MOZ",2e-04,"global-estimate","admin2","Dondo",5.77556654486883e-05,0.000149877146902846,-0.655667304608616
"MOZ",2e-04,"global-estimate","admin2","Gurue",1.09768846184269e-05,2.65910327341991e-05,-0.0217049418284251
"MOZ",2e-04,"global-estimate","admin2","Ile",7.56800962663379e-06,1.93726397063076e-05,-0.805894218777114
"MOZ",2e-04,"global-estimate","admin2","Inhassunge",0.000344262239706829,0.00087508780119678,4.50999225923598
"MOZ",2e-04,"global-estimate","admin2","Lago",0.000358039693164187,0.000941081395350539,7.51306895109529
"MOZ",2e-04,"global-estimate","admin2","Lalaua",0.000874396672578075,0.00246267098460647,13.4274275978446
"MOZ",2e-04,"global-estimate","admin2","Lichinga",0.000371432633662777,0.000966566120435391,2.23533136534442
"MOZ",2e-04,"global-estimate","admin2","Machanga",4.52818981381315e-06,1.12354144514873e-05,-0.313259152228691
"MOZ",2e-04,"global-estimate","admin2","Maganja da Costa",7.62381546688068e-05,0.000192642467717071,1.37340805495376
"MOZ",2e-04,"global-estimate","admin2","Meconta",0.000441321919484528,0.00114383666825468,3.94048580366539
"MOZ",2e-04,"global-estimate","admin2","Mecufi",7.39836156580387e-05,0.000185059087734527,1.23293480189844
"MOZ",2e-04,"global-estimate","admin2","Milange",2.53883251086544e-05,6.51755360585615e-05,1.7427686098607
"MOZ",2e-04,"global-estimate","admin2","Moatize",0.000194846207270525,0.000512914266275328,0.326174573068484
"MOZ",2e-04,"global-estimate","admin2","Mocimboa da Praia",2.47515954885891e-05,6.44582451890813e-05,0.857152136397908
"MOZ",2e-04,"global-estimate","admin2","Montepuez",0.000719994541772458,0.00200924203949877,4.53174928063866
"MOZ",2e-04,"global-estimate","admin2","Murrupula",0.000162475407051486,0.000412953637439035,1.93895287915678
"MOZ",2e-04,"global-estimate","admin2","Namacurra",1.68386463525085e-05,4.31711485466067e-05,-0.344750639827122
"MOZ",2e-04,"global-estimate","admin2","Namapa",9.13221305419885e-05,0.000242161471109031,2.59913039206675
"MOZ",2e-04,"global-estimate","admin2","Nampula",2.40212144616583e-05,6.21226952080264e-05,-0.81362056936909
"MOZ",2e-04,"global-estimate","admin2","Namuno",9.8105154512208e-06,2.52947360774817e-05,0.555733913312114
"MOZ",2e-04,"global-estimate","admin2","Nhamatanda",1.78002960437193e-05,4.54177789773999e-05,-0.182526725129161
"MOZ",2e-04,"global-estimate","admin2","Nicoadala",0.000331257864607869,0.000869501005709222,1.97700690144342
"MOZ",2e-04,"global-estimate","admin2","Palma",1.88076808586085e-05,5.00587373705925e-05,0.901189515247935
"MOZ",2e-04,"global-estimate","admin2","Pemba",0.000146543855626535,0.000373575806088532,0.890672240545302
"MOZ",2e-04,"global-estimate","admin2","Quissanga",3.94090200396372e-05,0.000105467853658466,0.0658289188304199
"MOZ",2e-04,"global-estimate","admin2","Sanga",3.73607692308943e-05,9.64641664563647e-05,0.406540768822685
"MOZ",2e-04,"global-estimate","admin2","Tsangano",2.13330390137357e-05,5.57079941049146e-05,-1.62509972593383
"MOZ",0.001,"global-estimate","admin2","Chinde",4.43949202964062e-05,0.000105875628441654,5.12190999224726
"MOZ",0.001,"global-estimate","admin2","Chiúre",0.000449318513640423,0.00106441192885568,9.65479889867402
"MOZ",0.001,"global-estimate","admin2","Inhassunge",0.000326835569668483,0.000771552005290947,6.54414356402521
"MOZ",0.001,"global-estimate","admin2","Lago",0.000347063395922355,0.000822191098061828,8.85464070066138
"MOZ",0.001,"global-estimate","admin2","Lalaua",0.000812264824094935,0.00196447990045993,14.2083751726607
"MOZ",0.001,"global-estimate","admin2","Meconta",0.000466247397425129,0.00110284870410793,7.59847966045283
"MOZ",0.001,"global-estimate","admin2","Mocimboa da Praia",2.87965099573395e-05,6.832729352916e-05,7.53929621168633
"MOZ",0.001,"global-estimate","admin2","Montepuez",0.000744357626617573,0.00177853182045424,5.98215870397248
"MOZ",1e-04,"no-estimate","admin1","Cabo Delgado",0.000397355304287611,0.000397355304287611,0.730862339861164
"MOZ",1e-04,"no-estimate","admin1","Nampula",0.000122947300804355,0.000122947300804355,0.247057653931608
"MOZ",1e-04,"no-estimate","admin1","Nassa",0.000294887139308069,0.000294887139308069,0.565689926969755
"MOZ",1e-04,"no-estimate","admin1","Sofala",4.98082365515389e-05,4.98082365515389e-05,0.217013817553259
"MOZ",1e-04,"no-estimate","admin1","Tete",0.000149713789862381,0.000149713789862381,0.307698041811592
"MOZ",1e-04,"no-estimate","admin1","Zambezia",0.000136493969264684,0.000136493969264684,0.281263448924531
"MOZ",2e-04,"no-estimate","admin1","Cabo Delgado",0.000397355304287611,0.000397355304287611,0.709668873744972
"MOZ",2e-04,"no-estimate","admin1","Nampula",0.000122947300804355,0.000122947300804355,0.447442557343208
"MOZ",2e-04,"no-estimate","admin1","Nassa",0.000294887139308069,0.000294887139308069,0.537037173642281
"MOZ",2e-04,"no-estimate","admin1","Tete",0.000149713789862381,0.000149713789862381,0.434850730469513
"MOZ",2e-04,"no-estimate","admin1","Zambezia",0.000136493969264684,0.000136493969264684,0.294884722182449
"MOZ",1e-04,"no-estimate","admin2","Alto Molocue",2.90469214059508e-05,2.90469214059508e-05,0.301839349135208
"MOZ",1e-04,"no-estimate","admin2","Ancuabe",9.45965043036645e-05,9.45965043036645e-05,0.465310998077974
"MOZ",1e-04,"no-estimate","admin2","Boane",3.35013273363467e-05,3.35013273363467e-05,0.193242380989506
"MOZ",1e-04,"no-estimate","admin2","Buzi",2.07368574890155e-05,2.07368574890155e-05,0.399677958921712
"MOZ",1e-04,"no-estimate","admin2","Caia",1.23216806391519e-05,1.23216806391519e-05,0.110538583006813
"MOZ",1e-04,"no-estimate","admin2","Changara",0.00042390887103678,0.00042390887103678,1.75000595511218
"MOZ",1e-04,"no-estimate","admin2","Chinde",0.000105234338898985,0.000105234338898985,0.524562286931122
"MOZ",1e-04,"no-estimate","admin2","Chiúre",0.00106441192488361,0.00106441192488361,8.72034992463058
"MOZ",1e-04,"no-estimate","admin2","Cuamba",0.000131015806124622,0.000131015806124622,0.250648638319101
"MOZ",1e-04,"no-estimate","admin2","Dondo",0.000148035788331674,0.000148035788331674,0.283346889919633
"MOZ",1e-04,"no-estimate","admin2","Gile",1.27488560780082e-05,1.27488560780082e-05,0.414264443036122
"MOZ",1e-04,"no-estimate","admin2","Gurue",2.59047359987072e-05,2.59047359987072e-05,0.669800084967534
"MOZ",1e-04,"no-estimate","admin2","Ile",1.71794683960524e-05,1.71794683960524e-05,0.495311904879115
"MOZ",1e-04,"no-estimate","admin2","Inhassunge",0.000956052892714016,0.000956052892714016,2.43455192260013
"MOZ",1e-04,"no-estimate","admin2","Lago",0.000836183185764666,0.000836183185764666,7.38179351840001
"MOZ",1e-04,"no-estimate","admin2","Lalaua",0.00196447990045789,0.00196447990045789,14.4466268342577
"MOZ",1e-04,"no-estimate","admin2","Lichinga",0.00100325069549079,0.00100325069549079,2.41003145486727
"MOZ",1e-04,"no-estimate","admin2","Lugela",1.09969852667001e-05,1.09969852667001e-05,0.412193513505597
"MOZ",1e-04,"no-estimate","admin2","Machanga",8.81166359293128e-06,8.81166359293128e-06,0.212170764054793
"MOZ",1e-04,"no-estimate","admin2","Macomia",8.24156008313712e-06,8.24156008313712e-06,0.441544378788867
"MOZ",1e-04,"no-estimate","admin2","Maganja da Costa",0.000223093945616097,0.000223093945616097,1.19030296170445
"MOZ",1e-04,"no-estimate","admin2","Marromeu",7.30114904128309e-06,7.30114904128309e-06,0.256467860611547
"MOZ",1e-04,"no-estimate","admin2","Meconta",0.00110284870410706,0.00110284870410706,3.5841227984373
"MOZ",1e-04,"no-estimate","admin2","Mecuburi",1.28348448767583e-05,1.28348448767583e-05,0.218040795735503
"MOZ",1e-04,"no-estimate","admin2","Mecufi",0.000204536956165418,0.000204536956165418,1.25391498348182
"MOZ",1e-04,"no-estimate","admin2","Milange",7.45238860213012e-05,7.45238860213012e-05,0.465476401487608
"MOZ",1e-04,"no-estimate","admin2","Moatize",0.000514900898438154,0.000514900898438154,1.06677833628668
"MOZ",1e-04,"no-estimate","admin2","Mocimboa da Praia",7.00436590277497e-05,7.00436590277497e-05,1.65523765659937
"MOZ",1e-04,"no-estimate","admin2","Mocuba",1.40060033806575e-05,1.40060033806575e-05,0.269507373973968
"MOZ",1e-04,"no-estimate","admin2","Mogovolas",1.21709415988719e-05,1.21709415988719e-05,0.249332830599911
"MOZ",1e-04,"no-estimate","admin2","Montepuez",0.00177853182045333,0.00177853182045333,3.71172020565023
"MOZ",1e-04,"no-estimate","admin2","Mopeia",2.38403463564577e-05,2.38403463564577e-05,0.380100830403325
"MOZ",1e-04,"no-estimate","admin2","Morrumbala",3.73167368951347e-05,3.73167368951347e-05,0.281154025492383
"MOZ",1e-04,"no-estimate","admin2","Muanza",1.0573360372602e-05,1.0573360372602e-05,0.193238671949268
"MOZ",1e-04,"no-estimate","admin2","Muecate",4.48558144057984e-05,4.48558144057984e-05,0.383426753346451
"MOZ",1e-04,"no-estimate","admin2","Mueda",1.37592466268624e-05,1.37592466268624e-05,0.230776206293149
"MOZ",1e-04,"no-estimate","admin2","Muembe",4.4463694337124e-06,4.4463694337124e-06,0.223302712905289
"MOZ",1e-04,"no-estimate","admin2","Muidumbe",9.74464893121697e-06,9.74464893121697e-06,0.260521100380326
"MOZ",1e-04,"no-estimate","admin2","Murrupula",0.000398852831154536,0.000398852831154536,2.50666579789221
"MOZ",1e-04,"no-estimate","admin2","Namaacha",5.57534056728036e-06,5.57534056728036e-06,0.281138431074957
"MOZ",1e-04,"no-estimate","admin2","Namacurra",4.06632318169317e-05,4.06632318169317e-05,0.425609210645568
"MOZ",1e-04,"no-estimate","admin2","Namapa",0.000244777187686838,0.000244777187686838,2.21307606209998
"MOZ",1e-04,"no-estimate","admin2","Namarroi",1.12594554498491e-05,1.12594554498491e-05,0.26509414637014
"MOZ",1e-04,"no-estimate","admin2","Nampula",6.29880352925268e-05,6.29880352925268e-05,0.453291211639468
"MOZ",1e-04,"no-estimate","admin2","Namuno",2.29342259435389e-05,2.29342259435389e-05,0.520828994467645
"MOZ",1e-04,"no-estimate","admin2","Nhamatanda",4.06167673826391e-05,4.06167673826391e-05,0.486558818545194
"MOZ",1e-04,"no-estimate","admin2","Nicoadala",0.0008406994505118,0.0008406994505118,1.81101783907308
"MOZ",1e-04,"no-estimate","admin2","Palma",5.05906893004888e-05,5.05906893004888e-05,0.552206599925832
"MOZ",1e-04,"no-estimate","admin2","Pebane",1.72312802129329e-05,1.72312802129329e-05,0.337982344690307
"MOZ",1e-04,"no-estimate","admin2","Pemba",0.000359943510650779,0.000359943510650779,1.06551148074145
"MOZ",1e-04,"no-estimate","admin2","Quissanga",9.64148606043617e-05,9.64148606043617e-05,0.297519766159209
"MOZ",1e-04,"no-estimate","admin2","Sanga",9.75155102545731e-05,9.75155102545731e-05,0.909806547811957
"MOZ",1e-04,"no-estimate","admin2","Tsangano",5.30337458379231e-05,5.30337458379231e-05,0.425953760793771
"MOZ",2e-04,"no-estimate","admin2","Alto Molocue",2.90469214059508e-05,2.90469214059508e-05,1.06652687170236
"MOZ",2e-04,"no-estimate","admin2","Ancuabe",9.45965043036645e-05,9.45965043036645e-05,0.941527204566934
"MOZ",2e-04,"no-estimate","admin2","Changara",0.00042390887103678,0.00042390887103678,1.80795554261376
"MOZ",2e-04,"no-estimate","admin2","Chinde",0.000105234338898985,0.000105234338898985,1.22763259045555
"MOZ",2e-04,"no-estimate","admin2","Chiúre",0.00106441192488361,0.00106441192488361,9.6577767815903
"MOZ",2e-04,"no-estimate","admin2","Cuamba",0.000131015806124622,0.000131015806124622,0.614761811268644
"MOZ",2e-04,"no-estimate","admin2","Dondo",0.000148035788331674,0.000148035788331674,0.608407199915973
"MOZ",2e-04,"no-estimate","admin2","Gile",1.27488560780082e-05,1.27488560780082e-05,0.919886559289495
"MOZ",2e-04,"no-estimate","admin2","Gurue",2.59047359987072e-05,2.59047359987072e-05,0.750085980914727
"MOZ",2e-04,"no-estimate","admin2","Ile",1.71794683960524e-05,1.71794683960524e-05,0.472878784062679
"MOZ",2e-04,"no-estimate","admin2","Inhassunge",0.000956052892714016,0.000956052892714016,2.79518798052485
"MOZ",2e-04,"no-estimate","admin2","Lago",0.000836183185764666,0.000836183185764666,7.36634532297272
"MOZ",2e-04,"no-estimate","admin2","Lalaua",0.00196447990045789,0.00196447990045789,14.4466268342577
"MOZ",2e-04,"no-estimate","admin2","Lichinga",0.00100325069549079,0.00100325069549079,2.4123797724258
"MOZ",2e-04,"no-estimate","admin2","Machanga",8.81166359293128e-06,8.81166359293128e-06,0.323382744111983
"MOZ",2e-04,"no-estimate","admin2","Maganja da Costa",0.000223093945616097,0.000223093945616097,1.26839570032484
"MOZ",2e-04,"no-estimate","admin2","Meconta",0.00110284870410706,0.00110284870410706,3.51352690637831
"MOZ",2e-04,"no-estimate","admin2","Mecufi",0.000204536956165418,0.000204536956165418,1.28480810664843
"MOZ",2e-04,"no-estimate","admin2","Milange",7.45238860213012e-05,7.45238860213012e-05,0.881993905390019
