"ISO","threshold","confirmation_lens","tp_cumu_lb","tp_cumu_median","tp_cumu_ub","efficiency_lb","efficiency_median","efficiency_ub","ac_lb","ac_median","ac_ub","admin_level"
"MRT",1e-04,"no-estimate",0,281228.370123411,616373.258390584,0.138078292627381,0.22097838000832,0.34860965751296,-1.1920928999487e-07,43.3348235376253,200.599461186514,"admin1"
"MRT",2e-04,"district-estimate",0,0,0,NA,NA,NA,-1.1920928999487e-07,0,9.09180383075817e-07,"admin1"
"MRT",2e-04,"global-estimate",0,0,0,NA,NA,NA,-15.106860799461,27.1773210178727,280.580758156319,"admin1"
"MRT",2e-04,"no-estimate",0,0,0,0.284461263634414,0.284461263634414,0.284461263634414,-1.1920928999487e-07,0,9.71765243496006e-07,"admin1"
"MRT",0.001,"district-estimate",0,0,0,NA,NA,NA,-1.1920928999487e-07,0,9.09180383075817e-07,"admin1"
"MRT",0.001,"global-estimate",0,0,0,NA,NA,NA,-1.1920928999487e-07,0,9.09180383075817e-07,"admin1"
"MRT",0.001,"no-estimate",0,0,0,NA,NA,NA,-1.1920928999487e-07,0,9.09180383075817e-07,"admin1"
"MRT",1e-04,"district-estimate",0,116553.627025947,299915.955700579,0.388400714975813,0.88072159343764,1.43873473946099,3.51416824083599e-07,110.523247957219,200.320045647643,"admin2"
"MRT",1e-04,"global-estimate",36550.5384858265,75051.6671540061,177724.926448693,0.335973753553517,0.873325813193761,1.47938809657519,12.7408755475263,72.6000962224382,179.581154929024,"admin2"
"MRT",1e-04,"no-estimate",116553.627025947,116553.627025947,449410.679043433,0.29658136721307,0.772861561162924,1.4169751057334,56.2893344043116,120.747219388898,257.717167117232,"admin2"
"MRT",2e-04,"district-estimate",0,75051.6671540061,80108.4705952868,0.691961808995845,0.964697546293295,1.48118295091403,-4.84526299631642e-07,67.0064466917263,110.031689371869,"admin2"
"MRT",2e-04,"global-estimate",0,0,80108.4705952868,-0.00309635960660493,0.687667666172484,5.42054940188184,-5.33517591607137,60.3249781497095,280.580758259279,"admin2"
"MRT",2e-04,"no-estimate",75051.6671540061,117576.025556126,296961.507078004,0.345872998433496,0.864199841460993,1.47891898745515,26.522102936476,97.846038326157,189.146371717406,"admin2"
"MRT",0.001,"district-estimate",0,0,0,NA,NA,NA,-9.84225226567652e-07,0,9.16667844928561e-07,"admin2"
"MRT",0.001,"global-estimate",0,0,0,NA,NA,NA,-9.84225226567652e-07,0,9.16667844928561e-07,"admin2"
"MRT",0.001,"no-estimate",0,0,0,NA,NA,NA,-9.84225226567652e-07,0,9.16667844928561e-07,"admin2"
"MWI",1e-04,"district-estimate",0,1108781.25523122,2433535.12780469,0.370593050038657,0.471442838753363,0.748000725606346,0,532.136840879916,1666.57121336758,"admin1"
"MWI",1e-04,"global-estimate",0,412462.332195335,1540593.58870423,0.229729517146491,0.47356126035149,0.917529741819079,0,168.103862762451,1053.3980594337,"admin1"
"MWI",1e-04,"no-estimate",2553534.38087767,3456247.70673554,4827899.85408112,0.282417458832221,0.363487406436773,0.612053727039698,792.71889256984,1293.78132078797,2530.25942801684,"admin1"
"MWI",2e-04,"district-estimate",0,0,1014008.90117911,0.803111239991072,0.910297776384119,1.75210085461463,0,0,901.848775172231,"admin1"
"MWI",2e-04,"global-estimate",0,0,0,2.11180919349945,2.63092281111477,3.68814671490802,-78.6108555491756,503.623662798258,2415.71954992609,"admin1"
"MWI",2e-04,"no-estimate",406256.306121338,1308648.30951774,3030697.06550067,0.265756164704592,0.433967368973206,0.70015274348958,127.175468643382,511.49934387207,1874.33923676163,"admin1"
"MWI",0.001,"district-estimate",0,0,0,NA,NA,NA,0,0,0,"admin1"
"MWI",0.001,"global-estimate",0,0,0,NA,NA,NA,0,0,0,"admin1"
"MWI",0.001,"no-estimate",0,0,0,NA,NA,NA,0,0,0,"admin1"
"MWI",1e-04,"district-estimate",895887.605653856,1395581.60604092,2177645.16332164,0.750772743664889,1.10203256879294,1.79649621195399,1107.02342585626,1529.46339720429,2798.31160010211,"admin2"
"MWI",1e-04,"global-estimate",712737.000150541,1092666.33418216,1659999.83650548,0.79045398529154,1.17583003073733,1.96854890525079,816.749905674102,1265.7574308936,2493.08594141051,"admin2"
"MWI",1e-04,"no-estimate",1784050.19473054,2963312.42697591,3783082.81640251,0.547459347141727,0.714731003496624,1.06926555081312,1588.71809959644,2040.07649757822,3377.52668435284,"admin2"
"MWI",2e-04,"district-estimate",276419.968394709,579211.518307001,1146564.34957828,1.04589370237051,1.57454518220824,2.96707826023057,432.604291630676,923.656069492106,1967.49517037469,"admin2"
"MWI",2e-04,"global-estimate",91603.6014229918,379628.421210575,812537.664792277,0.363891356214995,3.33499855761786,18.1159900970483,170.083192212905,1243.73997236789,2788.00250934763,"admin2"
"MWI",2e-04,"no-estimate",897472.467592555,1370332.39926847,1904885.7819274,0.677172789312685,1.06719867758573,1.83368347125858,1051.42333486457,1445.1405511999,2541.67166445937,"admin2"
"MWI",0.001,"district-estimate",0,0,58397.3713205516,3.51259536620347,4.58666364346062,5.44766788049927,0,0,260.847208374553,"admin2"
"MWI",0.001,"global-estimate",0,0,0,NA,NA,NA,0,0,0,"admin2"
"MWI",0.001,"no-estimate",0,70839.1959488389,365727.379565798,0.77239421286485,2.4432397917298,4.54957703220699,0,128.581828683615,837.987439196586,"admin2"
"NAM",1e-04,"district-estimate",666256.118042324,905023.334917585,1274057.66379483,0.576639212228725,1.40949846731127,5.5261203382124,384.431524334161,1318.24739240634,5087.53798241134,"admin1"
"NAM",1e-04,"global-estimate",238767.216875261,905023.334917585,1274057.66379483,0.593609546569125,1.48156642807097,7.0257462165739,139.180007589498,1318.24739240634,5255.06428774071,"admin1"
"NAM",1e-04,"no-estimate",905023.334917585,1262043.2226095,1450685.19143234,0.5878138125848,1.26527159127077,4.00386741278389,553.360975834151,1597.88157354575,5405.27649989919,"admin1"
"NAM",2e-04,"district-estimate",0,327159.655110885,934961.200863388,0.728897971736032,2.229215460914,16.8742130342044,-1.86264520127266e-09,980.640328545123,4792.69361863559,"admin1"
"NAM",2e-04,"global-estimate",0,238767.216875261,1263479.4308414,0.253571280092146,3.53773758778269,24.1464063913704,-35.5598515464778,1054.95748996158,6772.54081593225,"admin1"
"NAM",2e-04,"no-estimate",565926.871986146,905023.334917585,1274057.66379483,0.576979532247926,1.39542232728057,5.29054473418487,369.678316227672,1404.75337339076,5255.06428774071,"admin1"
"NAM",0.001,"district-estimate",0,0,240168.311952225,3.6828369507326,9.83259589983507,20.1097251181225,-7.54371286453351e-09,4.19281421330624e-06,4555.46529894263,"admin1"
"NAM",0.001,"global-estimate",0,0,241572.838149682,6.60624028189534,12.5631751401629,20.9639613728179,-1.12690035437672e-08,2.84053383071969e-08,4555.46529894263,"admin1"
"NAM",0.001,"no-estimate",0,155395.85412974,238767.216875261,1.72345623548063,3.96476390994151,19.6553704563405,-4.72646208985253e-09,501.577728879172,4555.46529894263,"admin1"
"NAM",1e-04,"district-estimate",453764.335877238,682779.321618704,837921.484070641,0.784440375781979,2.12627954946715,7.34031038916395,407.005328281664,1457.01156424998,5295.33677415499,"admin2"
"NAM",1e-04,"global-estimate",339345.25659425,573314.118730419,851784.940076434,0.885651172348848,2.27289949686651,7.82044620264489,354.631256153869,1314.31132533371,5388.96478792704,"admin2"
"NAM",1e-04,"no-estimate",589742.565625948,819048.297011166,1072034.97877935,0.777854070634039,1.82816958921239,6.3178210084952,587.763037326104,1587.32565273967,5453.71578348985,"admin2"
"NAM",2e-04,"district-estimate",150807.618543538,390211.727895386,543551.993177611,0.887008269324939,2.94575546663898,13.1638373129826,209.664803672029,1147.76471050722,5007.20589132119,"admin2"
"NAM",2e-04,"global-estimate",27710.0445007905,257478.077646532,517920.387743857,0.347931450738847,5.00699087200703,41.3637455956275,129.036126663173,1167.75490316007,6854.41208199197,"admin2"
"NAM",2e-04,"no-estimate",453764.330700989,701456.695412281,895386.753393975,0.891015803220818,2.05950870122129,7.24337207791799,543.908995330779,1463.77261080126,5383.78911829363,"admin2"
"NAM",0.001,"district-estimate",0,54916.706694434,80206.0577152754,4.77163605237112,16.4653612346731,85.4991371951185,3.67016896805225e-05,608.590957508219,4555.07539924627,"admin2"
"NAM",0.001,"global-estimate",0,35692.4317997855,55239.7804567347,4.66599586868683,16.3580110708888,83.5708349460471,3.81431599024763e-05,381.650280474201,4555.07539924627,"admin2"
"NAM",0.001,"no-estimate",0,54916.706694434,250036.140014597,0.0611112384080803,13.8575751223758,68.4952193860652,3.81431599024763e-05,753.230694678849,4584.97473695996,"admin2"
"NER",1e-04,"district-estimate",0,5598119.94505135,7774751.19771116,0.370719783332121,0.515355424602228,0.75060880854584,0,3076.22206664085,4243.04415925741,"admin1"
"NER",1e-04,"global-estimate",0,5598119.94505135,6178730.79517197,0.399358669128765,0.533843858018512,0.731297665117236,0,2755.60724455118,4234.00548262,"admin1"
"NER",1e-04,"no-estimate",8534648.94154349,9564531.76211058,12018908.246775,0.330472632344069,0.511430974675929,0.707035263591388,2972.59813000602,5001.23666591384,7097.51237179931,"admin1"
"NER",2e-04,"district-estimate",0,0,31789.8955067001,0.699934601733266,0.717960632993654,1.11244435309197,-2.38418579989736e-08,0,36.4288271232591,"admin1"
"NER",2e-04,"global-estimate",0,0,0,-0.0490447862951073,-0.0490447862951073,-0.0490447862951073,-369.040787033109,666.065533661285,7913.9356238857,"admin1"
"NER",2e-04,"no-estimate",2694471.48994046,6055580.61074743,6980177.46657114,0.297076918818872,0.503713633827374,0.727361565021245,1005.10406546593,3028.46493494511,4291.37916372419,"admin1"
"NER",0.001,"district-estimate",0,0,0,NA,NA,NA,-2.38418579989736e-08,0,9.5367429868709e-07,"admin1"
"NER",0.001,"global-estimate",0,0,0,NA,NA,NA,-2.38418579989736e-08,0,9.5367429868709e-07,"admin1"
"NER",0.001,"no-estimate",0,0,0,NA,NA,NA,-2.38418579989736e-08,0,9.5367429868709e-07,"admin1"
"NER",1e-04,"district-estimate",2241036.03067622,3742318.92693208,5490281.03225852,0.743593095156256,1.15668024810696,1.81005356024784,2401.41394398436,4391.90317057818,6872.80920355581,"admin2"
"NER",1e-04,"global-estimate",2241359.34905697,2784564.81638986,4746589.59348316,0.819492583021916,1.23308860505774,1.82251906052301,2002.84628941268,3645.5849979166,5958.53165331856,"admin2"
"NER",1e-04,"no-estimate",5571816.19448273,6735857.53029434,7823962.70361645,0.553137755931388,0.832299203412671,1.14385040724063,3903.49473686181,5514.58820527233,7518.93022174126,"admin2"
"NER",2e-04,"district-estimate",523986.358541158,1508016.01096355,2671917.21993454,1.00100397290546,1.8567022861591,3.71043822137392,770.218646335603,2864.31902459264,5007.48615824804,"admin2"
"NER",2e-04,"global-estimate",0,827361.911973757,2387997.96747286,0.213351994663661,2.80704175422927,22.3298716204136,257.162642485455,3253.94941193948,8746.2204197214,"admin2"
"NER",2e-04,"no-estimate",2441280.92701407,3526070.08655441,5496025.99095927,0.739564970070711,1.11117484015613,1.87379763802976,2400.28735276405,3984.01446052455,6093.49723428316,"admin2"
"NER",0.001,"district-estimate",0,0,252536.984565497,3.55494464215528,3.71043758699956,4.48758167189402,-9.53674302905938e-07,0,963.385618209794,"admin2"
"NER",0.001,"global-estimate",0,0,0,NA,NA,NA,-9.53674302905938e-07,0,1.35622452694273e-05,"admin2"
"NER",0.001,"no-estimate",523986.358541158,566800.638641949,578326.374461601,1.10982821788082,2.52548903921777,3.90526971809135,621.29738387979,1428.40929055202,2207.25534832487,"admin2"
"NGA",1e-04,"district-estimate",24054160.5640391,39767321.6040988,59690628.0670417,0.652592368249277,1.10569493730252,1.75306592450319,23689.3822834943,46839.4995100498,65259.1819951073,"admin1"
"NGA",1e-04,"global-estimate",17618154.4225571,24540551.8866424,41457501.2119867,0.794272700950609,1.52941508346298,2.33886198210052,16662.8785282694,40049.7533833087,59220.3058659647,"admin1"
"NGA",1e-04,"no-estimate",97534089.8429083,116858682.311236,127492483.76252,0.424579874612761,0.608956914048269,0.76018090482867,45329.4775613803,72027.0323553309,89715.6717693061,"admin1"
"NGA",2e-04,"district-estimate",9804838.90645122,15240515.1906567,24967514.7947239,0.891603931167165,1.99651676228097,3.25446274745982,8570.36248937584,33762.9564944469,51856.3564752616,"admin1"
"NGA",2e-04,"global-estimate",9822061.86219094,9822061.86219094,19362301.3820836,0.191575198024153,2.78197719188436,6.9001993222515,1955.819318432,34512.1848161239,76565.3997629673,"admin1"
"NGA",2e-04,"no-estimate",23698262.0197484,35388409.1316638,52131350.6556502,0.674523715463183,1.20941540572291,1.91252652801855,20186.4173549906,44572.8909555823,63474.5554091612,"admin1"
"NGA",0.001,"district-estimate",0,0,0,NA,NA,NA,-4.47854402858132e-06,5.96046440537457e-08,0.000126895680818174,"admin1"
"NGA",0.001,"global-estimate",0,0,0,NA,NA,NA,-4.47854402858132e-06,5.96046440537457e-08,0.000126895680818174,"admin1"
"NGA",0.001,"no-estimate",0,0,10474352.9966518,1.74605898212565,2.38614340856823,3.24182027391714,-4.88758088978969e-07,0.000198483463322408,31560.1194465652,"admin1"
"NGA",1e-04,"district-estimate",23699163.2571833,30200741.066494,36135418.6964691,1.70176351064259,2.61356495733572,3.58654031412273,51818.2426777909,78291.9013757237,96044.0171290051,"admin2"
"NGA",1e-04,"global-estimate",19592810.8770948,25818468.4426064,33040391.4662345,1.96099508512716,2.93708020339343,3.82293590133993,45548.9975003503,74994.3234296562,95525.4698873282,"admin2"
"NGA",1e-04,"no-estimate",34500898.7519118,46403291.1991169,55638429.4446696,1.19390238469205,1.8471423094316,2.55282555421169,59190.4458212435,84468.1889311266,101980.218330253,"admin2"
"NGA",2e-04,"district-estimate",14401091.7966571,17176745.7133975,20953181.0321575,2.46085439826282,3.96568476279685,5.20469674178809,42206.5151995757,68283.5333286814,86959.4853855086,"admin2"
"NGA",2e-04,"global-estimate",8550388.07369389,12573980.4432635,17026921.8354698,3.05835646470079,5.52981115645229,9.90146189793585,32795.8684908984,69770.215574605,110099.658705863,"admin2"
"NGA",2e-04,"no-estimate",22974136.5628302,30068197.4069744,37168682.8681763,1.6513351977788,2.56550192004086,3.60634755556423,50689.8491923141,77639.2667811384,95652.0329603493,"admin2"
"NGA",0.001,"district-estimate",1352560.84206414,2690445.33322196,4529431.94164506,6.56707032120435,13.3827259491933,24.0429692649365,9847.64729385876,39584.0337891371,58563.4894505711,"admin2"
"NGA",0.001,"global-estimate",1273333.45250767,1942664.44863589,3100274.35214887,6.60140709943271,16.4097824774634,27.8500837813616,10877.3183618335,34680.1904977505,51892.3095417965,"admin2"
"NGA",0.001,"no-estimate",4350097.46345378,5958812.46896279,8946970.94116282,4.47689564403337,7.7445919486153,12.9124769243501,24676.7748892629,49913.8064137919,68680.1011348188,"admin2"
"RWA",1e-04,"district-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",1e-04,"global-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",1e-04,"no-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",2e-04,"district-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",2e-04,"global-estimate",0,0,0,NA,NA,NA,-60.0208042468644,51.3520672637977,1359.50306710973,"admin1"
"RWA",2e-04,"no-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",0.001,"district-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",0.001,"global-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",0.001,"no-estimate",0,0,0,NA,NA,NA,-8.0093745243731e-09,0,1.79558993067264e-07,"admin1"
"RWA",1e-04,"district-estimate",0,389335.141404776,1029120.08296322,0.367106198671714,0.467294326825838,0.673319045168241,1.97615013476844e-09,152.41147688331,503.61121769797,"admin2"
"RWA",1e-04,"global-estimate",0,0,769351.840394827,0.404118127632931,0.516100081938078,0.667058922188464,-6.54254106165035e-09,1.30850821533982e-07,469.739885435301,"admin2"
"RWA",1e-04,"no-estimate",1352423.18663328,1382574.05724003,1382764.31637148,0.231457198627499,0.345506820184615,0.473072005028501,319.834357435576,474.584880957555,647.78579951721,"admin2"
"RWA",2e-04,"district-estimate",0,0,0,NA,NA,NA,-7.45058062051607e-09,6.63567333958164e-08,8.12145303089718e-07,"admin2"
"RWA",2e-04,"global-estimate",0,0,0,NA,NA,NA,-60.020798953839,51.3520733027257,1359.50305263602,"admin2"
"RWA",2e-04,"no-estimate",353934.667571617,353934.667571617,353934.667571617,0.213419485848364,0.419236729234543,0.631487234922116,75.5365547770461,148.38241239544,223.505224567879,"admin2"
"RWA",0.001,"district-estimate",0,0,0,NA,NA,NA,-7.45058062051607e-09,6.63567333958164e-08,8.12145303089718e-07,"admin2"
"RWA",0.001,"global-estimate",0,0,0,NA,NA,NA,-7.45058062051607e-09,6.63567333958164e-08,8.12145303089718e-07,"admin2"
"RWA",0.001,"no-estimate",0,0,0,NA,NA,NA,-7.45058062051607e-09,6.63567333958164e-08,8.12145303089718e-07,"admin2"
"SEN",1e-04,"district-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",1e-04,"global-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",1e-04,"no-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",2e-04,"district-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",2e-04,"global-estimate",0,0,0,NA,NA,NA,-1.66522785113193,6.47781128250062,34.655416295398,"admin1"
"SEN",2e-04,"no-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",0.001,"district-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",0.001,"global-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",0.001,"no-estimate",0,0,0,NA,NA,NA,-1.49011609704153e-08,2.98023219991173e-08,2.53878535513494e-07,"admin1"
"SEN",1e-04,"district-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",1e-04,"global-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",1e-04,"no-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",2e-04,"district-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",2e-04,"global-estimate",0,0,0,NA,NA,NA,-1.66522804947017,6.47781137004496,34.6554156445782,"admin2"
"SEN",2e-04,"no-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",0.001,"district-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",0.001,"global-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SEN",0.001,"no-estimate",0,0,0,NA,NA,NA,-1.4901161049909e-08,3.32074697136954e-08,2.16174522855913e-07,"admin2"
"SLE",1e-04,"district-estimate",12412961.0596778,14898233.7385429,15026022.2019755,2.45112686727722,3.40010131147803,5.77646399588852,36536.7449339748,48693.1901321411,84125.9558675171,"admin1"
"SLE",1e-04,"global-estimate",12377744.3033575,14973942.8273553,15051147.4920441,2.67424971436278,3.43644222040157,5.64670667301161,34812.6379427671,48401.1191864014,84125.9558675171,"admin1"
"SLE",1e-04,"no-estimate",14898233.7385429,16273194.890757,16298616.3354295,2.33507655814365,3.15475416696222,5.24877430550976,36655.0647672176,49380.3881397247,85281.3369259358,"admin1"
"SLE",2e-04,"district-estimate",8964617.99032534,11042582.812726,13616031.4175256,2.85401963395168,3.98217545733232,7.00888259405348,30629.5633984566,46298.3787407875,80899.8283461094,"admin1"
"SLE",2e-04,"global-estimate",6559639.2366804,11004290.8068648,11213002.9056766,2.32767173085616,4.55144823899525,10.4568670035099,19291.6144501209,45966.228471756,108964.34885633,"admin1"
"SLE",2e-04,"no-estimate",13624319.0734521,14898233.7385429,15024701.6703387,2.43839646564003,3.30001701409404,5.64670667301161,36636.1794502497,48686.9586110115,84125.9558675171,"admin1"
"SLE",0.001,"district-estimate",1659962.71746255,2174521.03484117,4444215.67886005,5.29573453968996,9.92583870269624,22.0255768966772,9163.79898376461,21515.3210525513,59814.2117971421,"admin1"
"SLE",0.001,"global-estimate",771801.924194203,1659962.71746255,2636295.68670217,5.5696616344063,10.0423383867302,22.0700672150068,5710.07376251218,17326.8415355682,57286.4810115815,"admin1"
"SLE",0.001,"no-estimate",3866406.27028789,6522180.50126067,7826098.81111514,3.77922473790454,5.5537352400336,11.1761452768668,19955.7344731808,34634.382932663,67817.1556767464,"admin1"
"SLE",1e-04,"district-estimate",11532271.2820272,12662150.1175,13488405.6636042,2.88048407246318,3.85964292651004,6.63040210685345,35721.6037451007,48977.9046490789,84768.7858144608,"admin2"
"SLE",1e-04,"global-estimate",11401300.3186405,12100187.5692728,13181967.5167511,2.94203281771614,3.92828619021231,6.62458486276113,35463.2404103652,48280.5269349814,84194.3690456223,"admin2"
"SLE",1e-04,"no-estimate",13523912.0612409,14126624.3643808,14437751.0353472,2.64821109945018,3.53176068414638,6.0378457015459,37319.3896090589,49295.0074724853,85141.5717586969,"admin2"
"SLE",2e-04,"district-estimate",8635438.11704149,10540349.3165575,11761721.1258279,3.3155688579223,4.41434722167058,7.7326232093062,32794.9620473042,46343.7658678591,82663.3600682229,"admin2"
"SLE",2e-04,"global-estimate",5302805.91252246,8180995.24985871,10701148.2716651,2.73482030038354,5.7143038467125,14.8670184093718,22383.9737805329,47955.9991511628,112111.796589168,"admin2"
"SLE",2e-04,"no-estimate",12085132.3030921,12630244.6142845,13323869.3254218,2.88864218113485,3.83349679562649,6.62458486276113,35926.452250988,48876.0584585518,84194.3690456223,"admin2"
"SLE",0.001,"district-estimate",1738917.42079807,2814401.3875639,4239375.13205944,5.71684118492626,8.73332393584998,18.3346773712813,11914.969771862,25484.1845898628,61968.7462008,"admin2"
"SLE",0.001,"global-estimate",1659962.73808873,1688553.90860692,3277043.90707247,5.39545116435043,9.35691263870112,18.8049103914217,9185.71293306347,17560.7713270188,56087.5842987538,"admin2"
"SLE",0.001,"no-estimate",4607948.20203301,5574033.25743431,6582318.32334411,4.35863855189246,6.48226221168652,11.5564732826585,23187.6219689965,35469.7413563728,71752.3169914246,"admin2"
"SOM",1e-04,"district-estimate",23086614.371408,24686454.2477137,26440453.2439793,2.57564277185707,3.51812510454276,4.61791298064116,63902.8054887475,86892.0785309673,116219.553402477,"admin1"
"SOM",1e-04,"global-estimate",21833905.783561,24090011.453271,25249596.3776354,2.79857397276475,3.57136638448202,4.65692770979484,62851.2213698083,86266.6768140383,114802.893615915,"admin1"
"SOM",1e-04,"no-estimate",25339876.8498577,26021646.4683578,27445876.6209354,2.5239372236101,3.33282619249348,4.37091708481599,64635.2497034184,87640.3267788291,116891.97969118,"admin1"
"SOM",2e-04,"district-estimate",18607669.7817763,21221290.3822339,23187630.9093383,2.93693758026811,3.90220966320396,5.22110698260672,58522.6123647641,82634.538235262,111875.086495435,"admin1"
"SOM",2e-04,"global-estimate",14395135.7053262,18710506.0889486,21611331.2696702,2.71361107298475,4.61500651571534,6.99361890762366,43733.9470680658,86430.8537900671,133679.439258515,"admin1"
"SOM",2e-04,"no-estimate",23997266.5947511,24902265.8796784,25870508.0209295,2.56651774095383,3.48511850852102,4.5801837196445,63912.1071701439,86819.2411304414,115134.879177314,"admin1"
"SOM",0.001,"district-estimate",1889583.31152669,4439055.3144473,8344071.68607076,4.83523175500021,7.63762727496088,11.1540689715099,13559.0414798798,36625.7646656036,69359.4052722872,"admin1"
"SOM",0.001,"global-estimate",1890652.75816105,3777337.11957401,6476671.6000598,3.8796306301091,7.76085499420336,12.2987023820071,10731.1547994614,28214.7743515074,57719.2829754479,"admin1"
"SOM",0.001,"no-estimate",9372370.61568266,11685237.6626113,15738162.5386707,3.49877112843394,5.07887455353047,6.97458535372278,37972.6142692266,62115.860933736,94023.4912322846,"admin1"
"SOM",1e-04,"district-estimate",15797850.0995889,17949204.7816313,19539638.4103801,3.67478373070311,4.8944468425277,6.26709706979176,63540.357737867,86662.5100398296,116328.82116038,"admin2"
"SOM",1e-04,"global-estimate",15373899.5774878,17703777.5700348,19219715.3563538,3.86811475257724,5.00697059722656,6.20278639953213,61252.8196624229,86142.1531983927,116376.760952301,"admin2"
"SOM",1e-04,"no-estimate",19037113.5381412,20194472.7187521,21761336.8960548,3.2618489189461,4.2941619944743,5.54602598981633,64578.7449044694,87808.4205185918,116945.88467598,"admin2"
"SOM",2e-04,"district-estimate",13272416.7746459,15143228.0024608,17805495.7149217,4.17583284260568,5.52643528155981,7.13270082063157,60117.3651773296,83912.5388943061,114604.57534252,"admin2"
"SOM",2e-04,"global-estimate",9281737.19632879,12614561.5988843,15716211.8497558,4.12181048568979,7.13655543340299,10.8882456545422,49284.665549249,89762.893075325,134955.07723097,"admin2"
"SOM",2e-04,"no-estimate",15894186.2422841,18137383.3045936,19255783.1319283,3.58228136814602,4.89703243043721,6.15878094690482,63819.6595222478,86821.9767576375,116377.924577636,"admin2"
"SOM",0.001,"district-estimate",3625686.0644854,5661951.01871047,7831286.12528486,6.73044092874057,9.28311629271861,12.5930425697072,29227.3479928262,51820.8675388088,84831.5174569426,"admin2"
"SOM",0.001,"global-estimate",2972892.5624644,4410570.92095532,5879760.02347892,6.44235789458719,9.60340011108355,12.4157328293828,20513.7733045561,42045.6418783908,68948.9405923134,"admin2"
"SOM",0.001,"no-estimate",8441319.63311232,9889350.6133119,12349813.73333,5.26513025190364,7.21464366012334,9.5760081742864,48827.1437131064,70872.1716600975,98937.4220496705,"admin2"
"SSD",1e-04,"district-estimate",10595864.2301288,14234180.9059753,17323479.5164068,1.30617798605143,2.96745269413443,6.97238909905413,16431.7222049981,44710.8535637259,88874.1616507698,"admin1"
"SSD",1e-04,"global-estimate",9746889.02905882,12503235.0507648,16524279.617405,1.52361434738777,3.14786701873375,7.27756997769881,14932.091088669,43561.5138021093,89059.8184791222,"admin1"
"SSD",1e-04,"no-estimate",16239415.6792228,17250556.590989,19702290.9222186,1.06803771669145,2.49861609914087,5.41196139811861,17839.7331147954,45903.0035030618,90703.4471194476,"admin1"
"SSD",2e-04,"district-estimate",6661059.27296634,9872900.16316043,12597796.373169,1.46292867129803,3.61103211490638,9.11035233599834,9759.08218120186,42161.6013084631,87781.3457601964,"admin1"
"SSD",2e-04,"global-estimate",5727168.38659123,9799913.46027253,12587475.0165584,0.370232953114374,4.38027777193594,13.7260644752812,2051.93841639719,43563.9244163898,132779.893376982,"admin1"
"SSD",2e-04,"no-estimate",10634362.3081274,13951603.1828942,15876017.3905907,1.25601907971187,3.03489501935795,8.304655810485,16182.5332380876,44539.9152044579,88787.7692816779,"admin1"
"SSD",0.001,"district-estimate",0,2791601.1363416,8935418.15145259,3.62145076502867,5.94589326526558,9.71028623044675,-3.91006472426625e-06,10873.7226666808,85746.7271472931,"admin1"
